ep_len_mean,policy_loss,serial_timesteps,clipfrac,n_updates,explained_variance,true_reward,approxkl,ep_reward_mean,fps,value_loss,total_timesteps,time_elapsed,policy_entropy
131.42,-0.0055483608,250000,0.038895987,500,0.6094264984130859,8.939169,0.0039752116,1253.8659359327355,8273,7595.082,25000000,3335.67888379097,1.648073
145.59,-0.0058146627,250500,0.043262,501,0.6162061393260956,9.244109,0.0042727464,1438.1923697407078,8150,8111.0015,25050000,3342.0681731700897,1.6453538
140.96,-0.005745858,251000,0.045186006,502,0.619067519903183,9.349933,0.004358324,1380.6193383188615,8348,8039.123,25100000,3348.5340898036957,1.643242
148.16,-0.005660742,251500,0.042030007,503,0.6235502362251282,9.133496,0.0042280657,1398.4110238304163,7855,7879.6826,25150000,3354.8591074943542,1.6378238
138.05,-0.0050904816,252000,0.038604006,504,0.6216380298137665,9.257961,0.003971113,1338.0583328479458,7994,7975.23,25200000,3361.85068154335,1.631853
144.67,-0.0059106476,252500,0.041816,505,0.6182078123092651,9.337665,0.004207293,1391.4604945527412,8117,8028.5684,25250000,3368.3724308013916,1.625995
132.68,-0.0054601743,253000,0.04258001,506,0.6253625750541687,8.889655,0.0042313286,1209.7070294428338,7812,7728.6855,25300000,3375.0896077156067,1.6167958
138.49,-0.006134932,253500,0.04874601,507,0.6227268874645233,8.961211,0.0046232105,1282.6997812770005,8404,7548.4556,25350000,3381.8768751621246,1.6097357
118.66,-0.005691932,254000,0.043128,508,0.6279250383377075,9.389033,0.0042008352,1208.2243728179672,8074,8086.8955,25400000,3388.2690739631653,1.6049085
124.76,-0.005614248,254500,0.041761998,509,0.6276978552341461,9.157173,0.004118949,1185.076510466332,8012,7648.6206,25450000,3395.0072014331818,1.6024337
140.31,-0.005348918,255000,0.043448,510,0.6156077980995178,9.026385,0.004251498,1323.3295889706258,8156,7686.02,25500000,3401.5916996002197,1.5982649
123.8,-0.005634337,255500,0.046146005,511,0.6163427829742432,9.159076,0.004431739,1190.811490205416,7912,7704.8105,25550000,3408.1885697841644,1.5904049
131.89,-0.005918294,256000,0.045544006,512,0.6179618239402771,9.059079,0.004365692,1224.6501654355059,7903,7650.3735,25600000,3414.821156024933,1.5835032
138.29,-0.005532049,256500,0.036573995,513,0.6261744201183319,9.169116,0.0037877276,1301.3658995213043,8004,7730.773,25650000,3421.3598330020905,1.580818
135.73,-0.006168118,257000,0.048078004,514,0.6228939592838287,9.271016,0.0045137904,1275.0360434415145,8112,7808.0596,25700000,3428.1329474449158,1.5779506
146.16,-0.0054376014,257500,0.049564004,515,0.6041081547737122,9.411231,0.004634014,1339.604022812443,8287,8022.243,25750000,3434.7787792682648,1.5703478
113.72,-0.0056146486,258000,0.041726004,516,0.6183306276798248,9.183673,0.004220549,1093.8546359506163,8141,7503.994,25800000,3441.388518333435,1.5616901
140.89,-0.005881518,258500,0.040588,517,0.6277565658092499,9.137235,0.004095305,1318.9522568917228,8282,7722.314,25850000,3448.0416679382324,1.555494
130.56,-0.0055693076,259000,0.041143995,518,0.622564047574997,9.244665,0.0040988396,1240.46293184652,8237,8006.003,25900000,3454.6324112415314,1.5501235
139.05,-0.0057631256,259500,0.036501992,519,0.6288427114486694,9.034006,0.003871673,1300.0355437346525,7798,7584.208,25950000,3461.135817527771,1.5417267
130.15,-0.0061327456,260000,0.04639001,520,0.6214166581630707,9.130394,0.004406374,1209.462304887189,8004,7422.8066,26000000,3468.1349987983704,1.5324231
129.66,-0.0053542014,260500,0.040844,521,0.6285770535469055,9.346026,0.0040882323,1249.3772691565612,8164,7814.477,26050000,3474.9669694900513,1.5277706
139.42,-0.0061187064,261000,0.047096003,522,0.6345444917678833,9.186343,0.0044540633,1292.3376560535607,8061,7558.8633,26100000,3481.651793718338,1.5276232
137.88,-0.0058360626,261500,0.041921996,523,0.6370888650417328,8.931251,0.0041859737,1220.1882239999134,8093,7308.5757,26150000,3488.3808867931366,1.5267024
125.38,-0.0054431898,262000,0.040416002,524,0.629424661397934,9.366235,0.0041433726,1213.1104634621036,8024,7754.8867,26200000,3494.771863937378,1.5180019
137.49,-0.0058207554,262500,0.046158,525,0.6306736469268799,9.360692,0.004447979,1363.6864091270918,8341,7804.676,26250000,3501.58896112442,1.5076326
159.15,-0.0057525104,263000,0.041619997,526,0.64215087890625,9.092233,0.0041896193,1506.8755410864728,7985,7423.5044,26300000,3508.212767124176,1.5031543
144.93,-0.0052304054,263500,0.040108,527,0.6256536841392517,9.193079,0.003983897,1400.7960568808392,7957,7901.7754,26350000,3514.9553458690643,1.5009851
141.71,-0.005085357,264000,0.047044,528,0.6209275126457214,9.350392,0.0045214184,1295.8184940989468,8461,7618.8813,26400000,3521.6622202396393,1.4938087
126.33,-0.0062755756,264500,0.04886601,529,0.6172787249088287,9.496107,0.004633945,1232.565515470052,8109,8192.429,26450000,3528.0452041625977,1.4894321
114.25,-0.0056839115,265000,0.040198002,530,0.6232270896434784,9.391001,0.004103381,1082.9006651232694,8531,7758.8125,26500000,3534.5896604061127,1.4875844
128.27,-0.005758661,265500,0.042380005,531,0.6352310180664062,9.192905,0.0041639074,1250.1628693167772,7914,7721.8867,26550000,3541.0541245937347,1.480334
136.81,-0.005721925,266000,0.04604801,532,0.6295045018196106,9.362658,0.004476146,1315.261547079555,8048,7712.328,26600000,3547.8794009685516,1.471823
113.7,-0.005677712,266500,0.043269996,533,0.6369342505931854,9.413311,0.0042435755,1094.8397294425965,8297,7549.543,26650000,3554.3463683128357,1.4594972
151.75,-0.0057666097,267000,0.044512004,534,0.6098611354827881,9.234356,0.004342553,1369.8493925140385,8121,7461.0513,26700000,3560.82173204422,1.449306
110.66,-0.0054239547,267500,0.037075993,535,0.631976306438446,9.022294,0.0038889619,1100.5530282492564,7941,7190.2886,26750000,3567.3938267230988,1.4401941
133.68,-0.005473654,268000,0.04247599,536,0.6409392058849335,9.428568,0.0041595884,1326.5223246962485,8047,7560.477,26800000,3574.1142578125,1.4378488
135.08,-0.0057585174,268500,0.047072005,537,0.6164241135120392,9.251238,0.004508565,1281.90023516117,8166,7679.3,26850000,3580.695571899414,1.4327136
125.9,-0.0060847607,269000,0.04632599,538,0.6342334151268005,9.158578,0.0044302363,1219.1494728621235,7872,7459.28,26900000,3587.465582370758,1.4232918
131.02,-0.0059106136,269500,0.047198005,539,0.6382541358470917,9.241395,0.0045366315,1259.0932497368008,7635,7557.445,26950000,3594.263901948929,1.4192625
117.04,-0.005275563,270000,0.041308,540,0.6415868997573853,9.3740835,0.004129337,1068.0606467906618,7961,7652.458,27000000,3601.3398411273956,1.4142833
126.89,-0.0054888856,270500,0.043394003,541,0.6426915228366852,9.047583,0.0043549095,1232.0109382254293,8052,7322.2544,27050000,3608.079105615616,1.4029444
116.38,-0.00591526,271000,0.040234007,542,0.6420688629150391,9.1335335,0.0040637623,1124.1259029048215,8385,7353.34,27100000,3614.8231682777405,1.3993689
142.3,-0.0052689267,271500,0.042610005,543,0.6494917869567871,9.3959,0.0041716406,1348.393724532272,8183,7631.1294,27150000,3621.434935092926,1.3972962
134.13,-0.0051284577,272000,0.041724004,544,0.6392281353473663,9.234622,0.0041501876,1302.4814698308007,8062,7483.283,27200000,3628.0242505073547,1.3946031
142.76,-0.006044976,272500,0.051482,545,0.6309701204299927,9.488982,0.0047794553,1402.5032808729272,7818,7757.0356,27250000,3634.465299844742,1.3909091
145.19,-0.0058872765,273000,0.046596006,546,0.6217651069164276,9.453496,0.004515557,1388.8587530223117,8073,7831.0967,27300000,3641.351190328598,1.3854263
122.6,-0.0058386456,273500,0.04168801,547,0.6470817625522614,9.172403,0.004144707,1183.930892930571,8167,7562.141,27350000,3647.9533352851868,1.3770397
139.34,-0.0056690355,274000,0.046214003,548,0.6338406503200531,9.592102,0.004472383,1319.91702222549,8244,7825.611,27400000,3654.684037923813,1.3702067
125.14,-0.005284754,274500,0.039664,549,0.642724484205246,9.175267,0.004048348,1161.9465409236002,7779,7421.8574,27450000,3661.224998474121,1.3618572
128.85,-0.005883398,275000,0.04906,550,0.6345515549182892,9.080149,0.00459894,1214.178806772076,8473,7373.9326,27500000,3668.1523127555847,1.3547118
135.81,-0.005948388,275500,0.044552006,551,0.637804239988327,9.357966,0.0043259375,1298.2100597873982,8168,7649.3105,27550000,3674.5015482902527,1.3495163
133.04,-0.006113964,276000,0.050880007,552,0.6305078566074371,9.354116,0.004707268,1276.1030237938558,7951,7592.3726,27600000,3681.232568502426,1.34713
153.7,-0.0059917094,276500,0.049892005,553,0.6470741331577301,9.328603,0.0046327864,1498.0213147331121,8560,7246.261,27650000,3688.0291662216187,1.3420081
147.81,-0.0057678353,277000,0.04503,554,0.6303583979606628,9.241124,0.0043627596,1399.8500186625297,8098,7381.0327,27700000,3694.4712648391724,1.3322611
135.08,-0.0052989954,277500,0.044408,555,0.6351894736289978,9.41225,0.0043263896,1279.4671487250855,7980,7902.4785,27750000,3701.235802412033,1.3277495
157.52,-0.0055961227,278000,0.04528199,556,0.625875860452652,9.2779665,0.0043608635,1474.044609663235,8314,7512.2324,27800000,3707.7697036266327,1.3242629
125.8,-0.0060225814,278500,0.043598,557,0.6508832573890686,9.4288645,0.0042443923,1243.6123866318014,8117,7687.628,27850000,3714.427271127701,1.3213408
142.57,-0.0060221376,279000,0.044694,558,0.6379866600036621,9.39517,0.004340052,1402.883418074143,8091,7702.641,27900000,3721.201999425888,1.3164566
128.52,-0.006496433,279500,0.051603995,559,0.6364381611347198,9.129424,0.004749717,1252.216087572975,7798,7498.119,27950000,3727.9457998275757,1.3086824
121.58,-0.0056447727,280000,0.041872002,560,0.6343038380146027,9.33248,0.004191848,1165.1035284948325,8329,7638.284,28000000,3734.725492477417,1.3019563
142.6,-0.0056963563,280500,0.04359,561,0.6342443823814392,9.3715,0.0042824713,1419.4591934776586,8207,7309.041,28050000,3741.198571205139,1.2951282
127.84,-0.0060739345,281000,0.05436601,562,0.6339360773563385,9.562305,0.004982273,1257.6014354512001,7950,7681.311,28100000,3747.777845144272,1.2879417
154.35,-0.0061221654,281500,0.048152,563,0.6454956233501434,9.213784,0.004531768,1502.364520347244,8044,7488.567,28150000,3754.397237300873,1.2833886
158.05,-0.005975487,282000,0.049448002,564,0.6413930356502533,9.345985,0.004623685,1558.3065144537482,8354,7638.6445,28200000,3761.1703753471375,1.2784493
133.59,-0.0054714726,282500,0.042655997,565,0.6319323182106018,9.422538,0.004219157,1265.8782069729175,8254,7444.4224,28250000,3767.7654790878296,1.2760653
140.23,-0.0056650676,283000,0.04949801,566,0.6422463357448578,9.401854,0.004687421,1361.9215590711951,8617,7276.3765,28300000,3774.4425735473633,1.2753129
146.57,-0.0053106737,283500,0.044425998,567,0.6436469256877899,9.527956,0.0043804757,1435.5874539445365,8230,7879.469,28350000,3780.8028378486633,1.2699151
129.89,-0.0060721748,284000,0.05028199,568,0.6555176079273224,9.395025,0.004710379,1255.485621032254,7947,7216.7007,28400000,3787.125851392746,1.269627
144.73,-0.0055181147,284500,0.043090004,569,0.6280286610126495,9.44363,0.004276035,1412.2910946368438,8178,7580.2607,28450000,3793.8982932567596,1.2666413
146.62,-0.0055608787,285000,0.041343994,570,0.6535408198833466,9.177296,0.0041731414,1382.6308570914343,7597,7271.996,28500000,3800.549726963043,1.2605485
148.59,-0.0058261026,285500,0.037860006,571,0.6398720741271973,9.104345,0.0039592427,1442.457326579541,8011,7329.784,28550000,3807.567932844162,1.2531029
155.55,-0.005902062,286000,0.046254,572,0.6354961693286896,9.156705,0.0044715093,1463.58043530954,7985,7214.0576,28600000,3814.0478937625885,1.2458206
139.22,-0.0060104467,286500,0.047408,573,0.6517855226993561,9.152268,0.004475925,1313.8904569842853,8351,7282.7114,28650000,3820.627651453018,1.2404288
133.86,-0.005472778,287000,0.04315801,574,0.656915545463562,9.388501,0.004255243,1321.8803662111518,8082,7519.355,28700000,3826.9034461975098,1.2377921
127.85,-0.0061514606,287500,0.051416006,575,0.6465619802474976,9.497682,0.0047658663,1289.117495016665,8308,7413.45,28750000,3833.7080998420715,1.2328457
163.44,-0.0060841143,288000,0.048216,576,0.6464967131614685,9.326503,0.0045770886,1638.2682144070673,8169,7358.424,28800000,3840.1097927093506,1.2263595
141.7,-0.005409196,288500,0.041416004,577,0.6576750874519348,9.656243,0.004191629,1336.1565296353585,8137,7321.2544,28850000,3846.6790544986725,1.2231749
149.91,-0.0060051694,289000,0.045995984,578,0.6538706719875336,9.509598,0.004409136,1508.8448348827615,8342,7457.7363,28900000,3853.4304389953613,1.2207406
128.55,-0.0063964725,289500,0.053750005,579,0.6537958383560181,9.770566,0.004964042,1286.3562636667502,8260,7748.5957,28950000,3859.9269948005676,1.2221746
152.3,-0.0054371296,290000,0.044084016,580,0.6556746363639832,9.269506,0.0043338146,1474.999764937677,8297,7401.4355,29000000,3866.4479343891144,1.2220019
134.3,-0.005829272,290500,0.04754599,581,0.6550737619400024,9.6848955,0.004547641,1336.3696041020985,8751,7748.645,29050000,3872.783578157425,1.2213475
154.27,-0.0053750332,291000,0.03892399,582,0.6486277878284454,9.28122,0.00393157,1441.6578247173923,8305,7331.562,29100000,3878.9015288352966,1.2213875
141.04,-0.006333864,291500,0.046696,583,0.6493943333625793,9.421216,0.004453261,1377.6240570470131,8291,7464.558,29150000,3885.14013338089,1.2204155
138.09,-0.005698471,292000,0.044873998,584,0.6540672183036804,9.357863,0.004305702,1331.0803705002409,8016,7163.4688,29200000,3891.632227897644,1.217203
152.39,-0.006394948,292500,0.051797997,585,0.6548178195953369,9.175096,0.0047805468,1430.7514426575829,8211,7227.8438,29250000,3898.411114692688,1.2130467
132.43,-0.0061764363,293000,0.046125993,586,0.6516557037830353,9.555224,0.004418639,1268.9629009426153,8340,7579.1323,29300000,3904.825800895691,1.2091649
136.7,-0.0059667826,293500,0.04477,587,0.6600039303302765,9.448948,0.004311893,1390.70194810191,8337,7574.4727,29350000,3911.2827122211456,1.204602
171.78,-0.006206921,294000,0.05410201,588,0.632581353187561,9.729548,0.00488104,1741.232068577155,8377,7856.793,29400000,3917.8528277873993,1.2021898
129.43,-0.0052465154,294500,0.040453997,589,0.6521294713020325,9.275505,0.0040676044,1215.5451398527669,8217,7069.241,29450000,3924.1075959205627,1.2001128
143.58,-0.006198596,295000,0.053739995,590,0.6583126783370972,9.474083,0.0049040695,1483.3344987832213,7911,7565.2563,29500000,3930.7068622112274,1.1968994
131.02,-0.005851588,295500,0.047928005,591,0.6596901714801788,9.575725,0.0045806146,1265.4273060519463,7874,7345.0405,29550000,3937.5750799179077,1.1921823
133.74,-0.0056701223,296000,0.043023996,592,0.6549844443798065,9.251263,0.004217631,1262.7388359772542,8034,7359.977,29600000,3944.436893224716,1.186359
127.42,-0.0053374455,296500,0.04590799,593,0.660603791475296,9.735356,0.0043985643,1282.5265907758242,7972,7456.9214,29650000,3951.0069806575775,1.1830088
149.37,-0.0064030765,297000,0.047827993,594,0.6594254076480865,9.474449,0.004625804,1471.2380227180327,8014,7572.3794,29700000,3957.843597173691,1.1795186
136.71,-0.005323817,297500,0.042614,595,0.6601834297180176,9.453908,0.004219197,1345.3956993026054,7882,7496.6377,29750000,3964.5458805561066,1.1744452
137.75,-0.0058522536,298000,0.043696,596,0.6682620644569397,9.149554,0.004262101,1274.242785936438,8120,6667.134,29800000,3971.2030577659607,1.1661431
124.45,-0.005578857,298500,0.046446003,597,0.6781751811504364,9.450782,0.004459291,1236.4728096235299,7811,7086.608,29850000,3977.831568956375,1.159591
150.82,-0.0061871307,299000,0.048952013,598,0.6619229018688202,9.576831,0.004639324,1509.762190795606,8054,7387.3994,29900000,3984.6887476444244,1.1537348
155.3,-0.0053039347,299500,0.042142,599,0.6661616861820221,9.354171,0.004233878,1538.7137270783962,7968,7631.6875,29950000,3991.4974448680878,1.151308
126.86,-0.0050726887,300000,0.043720003,600,0.6767154932022095,9.495531,0.004262281,1253.6765520844656,8244,7325.516,30000000,3998.3761217594147,1.1495082
152.12,-0.0055382187,300500,0.043696,601,0.6677161157131195,9.385053,0.0043309024,1452.823840056383,8189,7161.0923,30050000,4004.9063980579376,1.1434202
116.82,-0.0055669127,301000,0.043177992,602,0.673799604177475,9.537893,0.004188216,1148.7879067133285,8401,7287.727,30100000,4011.483540534973,1.1385832
130.29,-0.005587088,301500,0.042229995,603,0.6731867790222168,9.650449,0.0041816193,1335.0267526259925,8441,7339.9844,30150000,4017.694781064987,1.1319674
142.6,-0.0053771366,302000,0.043721996,604,0.6692606806755066,9.4871235,0.0043332474,1379.6642600733135,8047,7179.243,30200000,4024.2082850933075,1.1283336
127.35,-0.005513181,302500,0.040216003,605,0.6686212122440338,9.355818,0.0041133887,1217.5371759857285,8168,7045.064,30250000,4030.9819808006287,1.1278806
119.88,-0.0059345867,303000,0.045447994,606,0.6755482256412506,9.318105,0.0044555287,1117.773470849679,8074,7199.26,30300000,4037.477128267288,1.125932
144.37,-0.006511789,303500,0.052679982,607,0.6593246161937714,9.50224,0.0048891944,1443.7954228529475,8458,7510.9526,30350000,4044.0895371437073,1.1175021
134.26,-0.006213951,304000,0.04548801,608,0.6654437780380249,9.498702,0.0044169226,1256.0052859854698,8379,7448.9507,30400000,4050.484292268753,1.1058439
142.4,-0.0054299873,304500,0.040625993,609,0.6647786796092987,9.600582,0.0042191343,1419.5730487076473,8456,7302.535,30450000,4056.979689359665,1.1010584
112.49,-0.006141267,305000,0.046022005,610,0.6644177138805389,9.194489,0.004435499,1095.0464556146367,8191,6820.547,30500000,4063.2844738960266,1.0979266
130.64,-0.0059303623,305500,0.048609994,611,0.6789931058883667,9.479392,0.0045578973,1318.97943490598,8292,7164.556,30550000,4069.788260936737,1.0903949
146.03,-0.0051071947,306000,0.045196,612,0.6766102015972137,9.683547,0.0043358193,1466.175242051865,8421,6950.1177,30600000,4076.297176837921,1.0838302
127.08,-0.0059799193,306500,0.052566003,613,0.684115469455719,9.773603,0.0048275273,1293.0364528301452,8119,7360.6143,30650000,4082.625663995743,1.0813867
142.01,-0.0061010676,307000,0.046240006,614,0.676144540309906,9.6741,0.0045149843,1463.0221193710597,8139,7345.0654,30700000,4089.340894460678,1.0765159
138.11,-0.005718744,307500,0.04429799,615,0.6764896214008331,9.297821,0.004355917,1395.3737166504143,7914,7193.994,30750000,4095.9922246932983,1.0704191
133.07,-0.0059295893,308000,0.040316,616,0.6713665425777435,9.259252,0.0041172765,1267.5023531276977,8342,7099.4956,30800000,4102.837512254715,1.0633477
