fps,time_elapsed,policy_loss,true_reward,total_timesteps,approxkl,explained_variance,value_loss,serial_timesteps,policy_entropy,n_updates,ep_reward_mean,ep_len_mean,clipfrac
8237,30541.595667362213,-0.005189382,0.10564965,226450000,0.028281968,0.9981731777079403,0.015101279,2264500,-5.124074,4529,9.046755622272467,80.3,0.30767193
8009,30548.147337913513,-0.0040042154,0.10688265,226500000,0.045584723,0.9973544818349183,0.022696715,2265000,-5.1221604,4530,7.320908743376822,70.4,0.35233992
7608,30554.87366127968,-0.00086171995,0.10483757,226550000,0.03772991,0.9971018438227475,0.025228856,2265500,-5.1253953,4531,8.311780795934318,74.01,0.34912404
7810,30562.005561828613,0.0022844253,0.10896155,226600000,0.051218394,0.9977496138308197,0.020380743,2266000,-5.1230984,4532,8.70588000638556,79.19,0.360502
7750,30568.923555850983,-0.0013157226,0.10564768,226650000,0.038798086,0.9965260869357735,0.030301267,2266500,-5.1196127,4533,7.261492687359751,69.62,0.35639003
7881,30576.025770902634,-0.0054720445,0.10781124,226700000,0.02527663,0.9990218260791153,0.007781144,2267000,-5.121874,4534,8.030583475692037,76.37,0.28511608
7989,30582.72133207321,0.00093354314,0.108003594,226750000,0.038274374,0.9972499294672161,0.023906378,2267500,-5.121686,4535,8.619775935556136,74.21,0.351244
7863,30589.457775354385,-0.0055706645,0.10335827,226800000,0.027779859,0.998875300749205,0.009194803,2268000,-5.1154246,4536,7.5163464304636,72.54,0.30350205
8130,30596.39728784561,-0.0012736607,0.10490506,226850000,0.033860628,0.9980692724930122,0.016293038,2268500,-5.1276155,4537,8.04776363658757,75.58,0.3354581
7781,30603.088601350784,-0.004227788,0.1045927,226900000,0.026060639,0.9987262312788516,0.010236954,2269000,-5.1345687,4538,8.451126133290963,78.68,0.28568798
8064,30610.177148342133,-0.001509073,0.10223677,226950000,0.041056976,0.9975525178015232,0.02090456,2269500,-5.1338215,4539,7.409976614529878,70.52,0.33618796
7869,30616.870226860046,-0.00032742796,0.105086125,227000000,0.04171016,0.9972086851485074,0.02424925,2270000,-5.1339073,4540,7.823511659746437,70.33,0.36217394
8138,30623.769839286804,-0.0041567846,0.10467187,227050000,0.031059658,0.9982887657824904,0.013779105,2270500,-5.1439137,4541,8.786586604443691,84.18,0.323096
7699,30630.3023583889,-0.0025682459,0.10705628,227100000,0.029464874,0.9987809433368966,0.009807473,2271000,-5.1550984,4542,8.064526562324644,77.38,0.31938994
8148,30637.314490556717,-0.0047167693,0.10698129,227150000,0.03895486,0.9966643620282412,0.029859116,2271500,-5.1492205,4543,8.704276328965934,79.61,0.34210396
8042,30644.042344093323,-0.0025364966,0.10500564,227200000,0.041468464,0.9972605612128973,0.023377808,2272000,-5.150055,4544,7.64967092978346,71.18,0.34305397
7839,30650.865026950836,-0.0014403741,0.10006843,227250000,0.041437916,0.9970800350420177,0.022909667,2272500,-5.135297,4545,7.170180342247695,78.55,0.36340207
7965,30657.79425215721,-0.0032086065,0.10180283,227300000,0.040237904,0.9964270177297294,0.030730579,2273000,-5.1255407,4546,7.867587234432904,75.65,0.33624405
7973,30664.647578001022,-0.0025572926,0.10380831,227350000,0.03001713,0.998074360191822,0.01633633,2273500,-5.136847,4547,7.760147614559028,72.28,0.300602
8345,30671.424850463867,-0.0028369573,0.10257228,227400000,0.03773223,0.9973829942755401,0.022224495,2274000,-5.1503315,4548,7.130678154122069,79.33,0.34055606
8126,30677.871438980103,-0.0014674234,0.10249236,227450000,0.04079791,0.9975356522481889,0.02059824,2274500,-5.154112,4549,8.98457708453032,83.37,0.35585594
7912,30684.374656677246,-0.0032897666,0.103289045,227500000,0.038468253,0.9976518622133881,0.019151554,2275000,-5.159071,4550,7.7119571085188365,78.83,0.34840012
7954,30690.987241983414,0.00045742615,0.10413851,227550000,0.07393214,0.9952314626425505,0.04155326,2275500,-5.1527467,4551,9.065036973142123,78.99,0.383372
8158,30697.910586595535,-0.0041639246,0.10186186,227600000,0.030804573,0.9980877143098041,0.015290374,2276000,-5.1423473,4552,7.572432801157411,73.47,0.317152
7964,30704.41088628769,-0.00414604,0.10492568,227650000,0.030978102,0.9978738971985877,0.017829953,2276500,-5.1282105,4553,8.408584447933244,80.35,0.324522
8140,30711.300299167633,-0.0060469564,0.104412645,227700000,0.02832004,0.9984301823424175,0.012248354,2277000,-5.1353426,4554,8.375869964238664,81.64,0.29995194
8154,30717.805629968643,-0.001960828,0.10435369,227750000,0.043773722,0.9959018868394196,0.035199426,2277500,-5.1384864,4555,8.109818930647926,72.73,0.37323597
8237,30724.59878897667,-0.0021546613,0.10889713,227800000,0.040234666,0.9970101257786155,0.026140213,2278000,-5.133013,4556,8.355873619013146,81.16,0.36458
8150,30731.271313905716,-0.0018029736,0.10518086,227850000,0.035135217,0.9978416790254414,0.018309033,2278500,-5.1339245,4557,8.44084250470285,82.03,0.33906403
7901,30737.953404664993,-0.004612319,0.1054325,227900000,0.02832606,0.9977533540222794,0.019029204,2279000,-5.1441426,4558,8.563814251700824,79.94,0.29291198
8126,30744.67741203308,-0.0035612767,0.102267556,227950000,0.031883754,0.9974847459234297,0.020368991,2279500,-5.1525154,4559,7.8888579182387915,74.55,0.32522008
8271,30751.16963982582,-0.0028148112,0.103470095,228000000,0.03158134,0.9981415831716731,0.015398054,2280000,-5.163344,4560,8.89854832423356,80.2,0.32241997
8317,30757.827175855637,-0.0020982476,0.10377888,228050000,0.037018884,0.997773279203102,0.018474998,2280500,-5.1771584,4561,8.259207001546892,75.38,0.33554995
7899,30764.41846704483,-0.0028709937,0.10321576,228100000,0.039703008,0.9967026002705097,0.030784812,2281000,-5.181761,4562,7.029512521327779,77.37,0.3483419
8306,30771.20119524002,-0.0008209821,0.104449935,228150000,0.037408702,0.997433252632618,0.022683263,2281500,-5.1941075,4563,7.159701603676949,69.42,0.34495404
8025,30777.724185466766,-0.001973536,0.1026227,228200000,0.033271022,0.9966850390192121,0.028452788,2282000,-5.1991563,4564,8.940470752796719,79.5,0.3298279
7880,30784.42923426628,-0.004090288,0.10418318,228250000,0.027624622,0.9988957218592986,0.008554008,2282500,-5.1954427,4565,8.164254784509248,80.23,0.298384
7951,30791.35705089569,-0.0019055912,0.10489706,228300000,0.03994529,0.9962182543240488,0.032848567,2283000,-5.193224,4566,8.362857137891261,79.88,0.35943604
7979,30797.955184221268,-0.0034580333,0.102449864,228350000,0.032878045,0.9981740768998861,0.015347924,2283500,-5.189656,4567,8.351158146237012,78.14,0.32846797
7959,30804.743389368057,-0.0008850542,0.10494578,228400000,0.052086502,0.9963468578644097,0.03219794,2284000,-5.1913733,4568,8.184980246382183,76.6,0.3769561
7895,30811.550778865814,-0.0056341384,0.1011514,228450000,0.027332816,0.9987362828105688,0.009811937,2284500,-5.1840167,4569,8.20108873584366,75.51,0.300708
7927,30818.35750055313,-0.004374521,0.105868064,228500000,0.026663685,0.9983612817013636,0.014552865,2285000,-5.182314,4570,8.374085674980016,77.27,0.29219195
7554,30825.020691394806,-0.0040840176,0.10290097,228550000,0.03054132,0.9987462132703513,0.010421967,2285500,-5.1901283,4571,8.927294145107881,83.78,0.319904
7718,30832.083490371704,-0.0005118236,0.101362236,228600000,0.039299186,0.9978729924187064,0.01691774,2286000,-5.1972857,4572,8.248667371771443,79.65,0.33815795
7893,30839.215510368347,-0.003412579,0.10418384,228650000,0.039430954,0.9968851504381746,0.026771152,2286500,-5.200514,4573,9.173989886454219,88.62,0.33988
8006,30846.084718465805,-0.0038587172,0.10305373,228700000,0.027320998,0.9988117964239791,0.00984626,2287000,-5.2044945,4574,8.588879127067303,76.22,0.29794398
7887,30852.75085544586,-0.004663866,0.10097813,228750000,0.03230935,0.9985471403924748,0.012057921,2287500,-5.2163587,4575,7.5967536953460515,74.08,0.32247397
8179,30859.6212785244,-0.0027249765,0.1043994,228800000,0.038389057,0.9968702592886984,0.026787128,2288000,-5.211051,4576,8.668479021000385,80.09,0.34069598
7881,30866.321009159088,-0.004816491,0.10436573,228850000,0.024611322,0.9993036041851155,0.005749653,2288500,-5.218252,4577,7.027032550033182,69.55,0.28246203
7942,30873.159932613373,-0.0041800807,0.10241055,228900000,0.029923059,0.9982495810836554,0.01449233,2289000,-5.222354,4578,7.482410046419827,70.97,0.310136
7761,30879.9799554348,-0.0013990434,0.10336047,228950000,0.045215975,0.9969283412210643,0.027068255,2289500,-5.224414,4579,8.786335126490593,80.59,0.37265196
8159,30886.925738811493,-0.003289892,0.104170546,229000000,0.032621276,0.997629193821922,0.021391764,2290000,-5.2250385,4580,7.380181337105459,71.95,0.31396002
8342,30893.265481472015,-0.0044462928,0.10325687,229050000,0.025587458,0.9989506155252457,0.008749318,2290500,-5.2310743,4581,8.202422339685036,78.86,0.28822196
8059,30899.909173727036,-0.003122176,0.10275285,229100000,0.03564378,0.9979373461101204,0.01700448,2291000,-5.231412,4582,8.689168192656835,83.5,0.33238795
7866,30906.71007490158,-0.0046124724,0.10580682,229150000,0.03466724,0.998449890059419,0.012754704,2291500,-5.222375,4583,8.9812164651457,79.74,0.3172419
8039,30913.44826555252,-0.0016747516,0.10319725,229200000,0.041826278,0.9977696991991252,0.018764012,2292000,-5.222909,4584,7.108151276975259,71.42,0.35915002
7814,30920.224245786667,-0.0027384409,0.1021871,229250000,0.028783707,0.9987550569931045,0.010316508,2292500,-5.228077,4585,7.133108561896661,73.68,0.31088403
8169,30927.156042099,-0.0024029126,0.10335348,229300000,0.035472427,0.997928719734773,0.017896788,2293000,-5.2273126,4586,8.352100251289448,78.21,0.336022
8035,30933.87480688095,-0.0031225053,0.10320483,229350000,0.04326667,0.9965322536882013,0.030463109,2293500,-5.2279468,4587,7.722235857394844,74.7,0.34458598
7782,30940.614317893982,-0.0045839716,0.10498202,229400000,0.030852234,0.9976884233765304,0.019683551,2294000,-5.236437,4588,8.5468001917137,77.21,0.312918
8041,30947.411556720734,-0.0012870777,0.104925856,229450000,0.05062183,0.9965630655642599,0.032084983,2294500,-5.2394314,4589,9.31142097496093,84.15,0.3860599
8002,30954.205555438995,-0.004978387,0.10331051,229500000,0.034614373,0.9978180560283363,0.018739145,2295000,-5.240541,4590,8.47125133678055,77.24,0.32776996
7996,30961.005490779877,-0.0046505127,0.10744978,229550000,0.030358212,0.998749733204022,0.0105449995,2295500,-5.2476463,4591,8.899412014785012,84.46,0.31730798
8058,30967.705364465714,0.0012082667,0.10414175,229600000,0.047617454,0.9967642831616104,0.027832637,2296000,-5.2418947,4592,8.107161275459367,75.33,0.36432993
7841,30974.436572551727,-0.0016322066,0.10274602,229650000,0.04719789,0.9955966868437827,0.03869667,2296500,-5.2313457,4593,7.246175870009465,72.5,0.359396
7832,30981.34850049019,-0.0015181595,0.10170943,229700000,0.0421032,0.9969721175730228,0.024693733,2297000,-5.2201624,4594,8.895361634256478,80.7,0.36730203
8171,30988.390192508698,-0.0016874832,0.10129135,229750000,0.050082866,0.996978655224666,0.026412163,2297500,-5.2073207,4595,8.89914083533673,83.45,0.3568801
7865,30995.03741335869,-0.0009478672,0.10446207,229800000,0.03268285,0.9986355436267331,0.0110936165,2298000,-5.1992245,4596,8.13262267838385,79.57,0.32750198
8011,31001.930911540985,-0.003512065,0.10664813,229850000,0.034372285,0.9969320688396692,0.027621595,2298500,-5.1945066,4597,7.795765059321748,70.35,0.32889003
7852,31008.602442502975,0.0050246646,0.102126315,229900000,0.057679757,0.9964546544943005,0.029759856,2299000,-5.190227,4598,8.274920590800429,83.21,0.37879196
7853,31015.492007493973,-0.0024037743,0.10681485,229950000,0.037941962,0.9966480678413063,0.03116327,2299500,-5.180082,4599,8.263071599012328,72.36,0.3416581
8050,31022.48414874077,-0.00055814866,0.10180581,230000000,0.03492056,0.9980048956349492,0.016015515,2300000,-5.1864343,4600,7.919423500254416,76.26,0.340664
8100,31029.27588748932,-0.003704336,0.10234373,230050000,0.030285418,0.9983576430240646,0.013746284,2300500,-5.194744,4601,9.243345319064174,84.67,0.31482187
7656,31036.0858771801,-0.0045810286,0.10379791,230100000,0.029901898,0.9984959876164794,0.012761183,2301000,-5.1894894,4602,8.657098873916548,80.45,0.31392604
7616,31043.22960948944,-0.004313399,0.103518695,230150000,0.032183412,0.9974706470966339,0.022135086,2301500,-5.1873665,4603,7.880701020522538,72.88,0.320472
7909,31050.322264432907,-0.004873718,0.105204396,230200000,0.02745291,0.9989838774781674,0.008113965,2302000,-5.191879,4604,8.431826534141292,77.43,0.30118597
7790,31057.14955306053,-0.0038209823,0.10430645,230250000,0.031438675,0.9982665580464527,0.015016929,2302500,-5.199009,4605,8.117187021247082,74.36,0.31571412
7758,31064.038066625595,3.1334617e-05,0.100181095,230300000,0.07938498,0.9951374186202884,0.043134037,2303000,-5.19768,4606,8.813286858373177,82.69,0.387056
7962,31070.987599611282,-0.001968225,0.10144856,230350000,0.0420592,0.9975654056761414,0.021708755,2303500,-5.193529,4607,8.078949924125336,80.07,0.36234006
8227,31077.743191957474,-0.0026684648,0.1003576,230400000,0.0533932,0.9948663911782205,0.043970104,2304000,-5.187559,4608,8.257229340121704,80.99,0.37874207
8021,31084.398946285248,-0.0033089228,0.101106584,230450000,0.030904291,0.998129945481196,0.0147788795,2304500,-5.2003975,4609,8.905921780052159,89.79,0.32422
8157,31091.134026765823,-0.0039301966,0.09948783,230500000,0.03258618,0.9973489057738334,0.022477448,2305000,-5.202381,4610,7.85290341584332,75.54,0.3209801
7925,31097.73904967308,-0.00039382488,0.10317321,230550000,0.04553809,0.9966388298198581,0.029851137,2305500,-5.1975236,4611,8.940199709874724,83.31,0.358628
7929,31104.64110159874,-0.0016700994,0.10136173,230600000,0.050805412,0.9956426522694528,0.039516848,2306000,-5.197411,4612,7.28200233452877,70.29,0.37639603
8113,31111.377967119217,-0.002882151,0.10426616,230650000,0.043162026,0.9962734952569008,0.03458083,2306500,-5.2102532,4613,8.748175629878387,79.16,0.36037797
7714,31117.960416793823,-8.07954e-05,0.104351364,230700000,0.040915098,0.9970811062958091,0.02503224,2307000,-5.208993,4614,9.37215388100638,82.82,0.36796197
7835,31124.817633628845,-0.0024119576,0.103666835,230750000,0.03426954,0.9966780499089509,0.029944303,2307500,-5.206535,4615,8.486061137016586,78.89,0.33703202
8430,31131.64991259575,-0.0013301926,0.103620306,230800000,0.039109915,0.9980022823438048,0.017967302,2308000,-5.209253,4616,9.877375529697384,90.23,0.34620994
8049,31138.182247400284,-0.0044447402,0.10461505,230850000,0.029790677,0.9987096798140556,0.010483958,2308500,-5.205104,4617,9.74096686703313,84.17,0.316386
7841,31144.995296239853,-0.0017322045,0.10324795,230900000,0.067169785,0.9955035401508212,0.039043013,2309000,-5.1972766,4618,9.119824896747668,85.04,0.38805798
8040,31151.862236261368,0.0014279662,0.10429054,230950000,0.036912255,0.9979691314511001,0.017453706,2309500,-5.2060227,4619,8.747599693835218,78.91,0.34369397
7645,31158.6849193573,-0.0052182595,0.10438439,231000000,0.029109826,0.9985242545371875,0.012418504,2310000,-5.215619,4620,8.609876972125349,82.02,0.31284
7990,31165.87436890602,-0.0036554825,0.10262997,231050000,0.0317367,0.9981933587696403,0.0153044155,2310500,-5.218844,4621,9.24789091098275,84.45,0.31156993
7951,31172.620601415634,-0.0030625358,0.10083589,231100000,0.042972203,0.9961178645025939,0.032833565,2311000,-5.2116413,4622,9.751558219444414,88.84,0.35600603
8272,31179.457225322723,-0.0006593176,0.101111986,231150000,0.039317116,0.9981895287055522,0.015151505,2311500,-5.2115855,4623,8.375378979182205,78.21,0.34463397
8165,31185.90003824234,-0.0011210684,0.10087116,231200000,0.047365177,0.9955953215248883,0.036992256,2312000,-5.212219,4624,7.385829814482931,75.22,0.39304793
8263,31192.46495604515,-0.0022860474,0.10481735,231250000,0.03108829,0.9984456613892689,0.01303288,2312500,-5.195141,4625,9.234970566413976,86.35,0.31919795
8155,31199.122564792633,-0.0026979947,0.10257328,231300000,0.036347724,0.9979444171767682,0.016995287,2313000,-5.18949,4626,7.688512525021943,69.9,0.35281205
8014,31205.758181095123,-0.0031318122,0.10233929,231350000,0.0374896,0.9974092396441847,0.02169179,2313500,-5.191583,4627,9.154925880298833,87.45,0.34705603
8169,31212.611904144287,-0.0029500274,0.10226601,231400000,0.037705168,0.9973508855327964,0.022649372,2314000,-5.1967998,4628,8.61105760025981,75.41,0.34583598
8029,31219.278213739395,-0.0015263106,0.10409759,231450000,0.029824097,0.9987295339815319,0.010544991,2314500,-5.200195,4629,8.276651930934204,77.31,0.31238198
8164,31226.106018543243,-0.0037339958,0.105849124,231500000,0.027775511,0.9987208935199305,0.010751189,2315000,-5.2008295,4630,8.441217805903726,76.86,0.30280995
8000,31232.751653909683,-0.003990634,0.1032438,231550000,0.034327418,0.9971182446461171,0.024385689,2315500,-5.197568,4631,8.408521285672323,75.34,0.327384
7974,31239.524775266647,-0.0030085356,0.10309319,231600000,0.04072399,0.9957051514647901,0.037872065,2316000,-5.2003603,4632,9.434306604709418,88.83,0.36279804
7747,31246.3433573246,-0.003549069,0.104526766,231650000,0.027783362,0.9989035060862079,0.008630251,2316500,-5.2074566,4633,8.369503156004066,79.83,0.310186
8343,31253.39058327675,-0.0008392401,0.10173872,231700000,0.042934176,0.9952052170410752,0.04277314,2317000,-5.210462,4634,8.62043478437532,85.53,0.34113404
7718,31259.969295024872,-0.0034632343,0.09991679,231750000,0.042426363,0.9968709140084684,0.027257696,2317500,-5.2186265,4635,6.171951899982742,66.26,0.346106
7934,31267.03038072586,-0.0031920287,0.10227824,231800000,0.034667097,0.997395730111748,0.022655051,2318000,-5.2247205,4636,8.225948769426614,80.05,0.33381
7690,31273.590368509293,-0.004686352,0.098876774,231850000,0.03993126,0.9955452908761799,0.038059123,2318500,-5.2263074,4637,8.156128219439852,85.29,0.35017195
8029,31280.551915168762,-0.0022215499,0.105470374,231900000,0.041226722,0.9969837290700525,0.02629247,2319000,-5.2222996,4638,8.98233223642892,81.12,0.34171394
7914,31287.203919649124,-0.0020815064,0.10344814,231950000,0.031172324,0.9976700805127621,0.019360391,2319500,-5.228018,4639,7.955807798129609,74.26,0.32076
7942,31293.86682868004,-0.0026563224,0.106091745,232000000,0.03703245,0.9980351056437939,0.016695186,2320000,-5.230261,4640,7.843953632896082,70.96,0.33642197
