true_reward,explained_variance,time_elapsed,policy_loss,value_loss,policy_entropy,n_updates,clipfrac,ep_reward_mean,fps,ep_len_mean,total_timesteps,approxkl,serial_timesteps
0.09130101,0.8938078656792641,9477.292747735977,-0.0024207707,0.04155878,-1.3825098,2117,0.045844,45.9246732603021,12008,499.48,105850000,0.004597112,1058500
0.09182001,0.9843095391988754,9481.50638628006,-0.0030888512,0.0017641841,-1.3849663,2118,0.017592002,45.91000426191247,11385,500.0,105900000,0.0022467633,1059000
0.09034186,0.9207631051540375,9485.954243183136,-0.003538125,0.039486848,-1.3890595,2119,0.067442,45.47566242381263,11226,499.47,105950000,0.0059391637,1059500
0.091267385,0.9540596976876259,9490.459225416183,-0.0030455356,0.0074538873,-1.3903406,2120,0.032443997,45.63369049609444,12274,500.0,106000000,0.0036444385,1060000
0.09164225,0.9789079204201698,9494.589594125748,-0.0030692401,0.0028644192,-1.3930695,2121,0.027153999,45.82112556189357,12137,500.0,106050000,0.0032195398,1060500
0.08981137,0.9302356690168381,9498.758026838303,-0.0035575933,0.040389255,-1.3978288,2122,0.032482002,45.15747742749787,10815,499.43,106100000,0.0035889335,1061000
0.09148863,0.9852338219061494,9503.430391788483,-0.0025602488,0.002644936,-1.3965986,2123,0.021731999,45.74431365352553,11238,500.0,106150000,0.0027230778,1061500
0.092071,0.9886995609849691,9507.928257226944,-0.0029565215,0.0012810407,-1.3967841,2124,0.023376,46.03549938762473,11999,500.0,106200000,0.0028647534,1062000
0.08999548,0.9182310253381729,9512.151579141617,-0.002816377,0.025875147,-1.4031314,2125,0.034196,44.997738122112516,10881,500.0,106250000,0.0037348624,1062500
0.09063636,0.9552796147763729,9516.805361270905,-0.0028261584,0.012445381,-1.4106805,2126,0.058758,45.31817561540709,10633,500.0,106300000,0.005111594,1063000
0.09227553,0.9466109573841095,9521.567345142365,-0.002798358,0.006134061,-1.4132941,2127,0.039308,46.13777054676606,11356,500.0,106350000,0.0037944664,1063500
0.0904524,0.9733869172632694,9526.022547006607,-0.0038488216,0.00602034,-1.4153556,2128,0.033556,45.22619838408968,12106,500.0,106400000,0.0035153073,1064000
0.0906423,0.9472788199782372,9530.21166229248,-0.0037154513,0.01211851,-1.415829,2129,0.041446,45.32114902892372,11252,500.0,106450000,0.0041904976,1064500
0.09056663,0.9866779278963804,9534.706770658493,-0.0029387497,0.0024523856,-1.417189,2130,0.034544,45.2833177645668,11320,500.0,106500000,0.0038150295,1065000
0.08983703,0.9148851856589317,9539.175543546677,-0.003254423,0.048783533,-1.4190398,2131,0.033416,45.247830539086515,10990,499.22,106550000,0.0036058407,1065500
0.090785675,0.9872558005154133,9543.781736850739,-0.0029044454,0.0025246404,-1.4207237,2132,0.015244,45.39283751369814,10647,500.0,106600000,0.0020889933,1066000
0.0910384,0.9890211829915643,9548.528538942337,-0.003802251,0.001808124,-1.4222815,2133,0.06594001,45.51920144167709,10546,500.0,106650000,0.005410677,1066500
0.09102086,0.9540620557963848,9553.328213691711,-0.002802218,0.008430341,-1.4232519,2134,0.025510002,45.51042886687852,10970,500.0,106700000,0.0029952454,1067000
0.09180681,0.9554620087146759,9557.935125350952,-0.0028218832,0.012276527,-1.4241002,2135,0.032762,45.90340716098603,11175,500.0,106750000,0.003640452,1067500
0.09137614,0.9570180363953114,9562.464007616043,-0.0027164384,0.00950218,-1.4227034,2136,0.028064001,45.68806773738935,11076,500.0,106800000,0.003121995,1068000
0.08939827,0.9040769264101982,9567.026321172714,-0.0030700832,0.053931873,-1.4169114,2137,0.034146,44.981787235152154,11505,499.17,106850000,0.0038659566,1068500
0.09108862,0.9879691395908594,9571.423903465271,-0.00363592,0.0019942622,-1.4115727,2138,0.040516,45.54431769359102,11389,500.0,106900000,0.0039682295,1069000
0.09181275,0.9368519335985184,9575.868419885635,-0.0029795575,0.008066624,-1.4079204,2139,0.069391996,45.906378584677256,11243,500.0,106950000,0.0061066234,1069500
0.09194306,0.9852796718478203,9580.375150203705,-0.0030672052,0.0018206701,-1.409256,2140,0.06558201,45.971528198232626,10672,500.0,107000000,0.0053092362,1070000
0.09034579,0.9546204209327698,9585.111599683762,-0.0030850382,0.010031482,-1.4141266,2141,0.029736001,45.17289189903611,10573,500.0,107050000,0.0034123356,1070500
0.09155836,0.9458753690123558,9589.89409327507,-0.0032061208,0.009666862,-1.4164642,2142,0.033883996,45.77917790274516,11060,500.0,107100000,0.003807912,1071000
0.091530226,0.981550969183445,9594.465902805328,-0.0032380584,0.002516403,-1.4183147,2143,0.056190003,45.76510789730368,11182,500.0,107150000,0.0049126474,1071500
0.09082623,0.9784895237535238,9598.98761844635,-0.0027728048,0.004256098,-1.4242423,2144,0.02383,45.413120552776725,10974,500.0,107200000,0.0028848678,1072000
0.09084602,0.9354594722390175,9603.591287136078,-0.0021864816,0.01665491,-1.4281178,2145,0.029554,45.423008793792775,11139,500.0,107250000,0.0034046597,1072500
0.09054148,0.9103432819247246,9608.130978107452,-0.0028907,0.043714114,-1.4271866,2146,0.045698,45.508540776941224,10848,499.4,107300000,0.0046225805,1073000
0.09021334,0.9681578166782856,9612.790013074875,-0.0031015133,0.010124113,-1.4264914,2147,0.019438002,45.10666892398775,11390,500.0,107350000,0.0025679693,1073500
0.090335704,0.9749698266386986,9617.22824716568,-0.0030192076,0.007863222,-1.425946,2148,0.020445999,45.16785349158505,10976,500.0,107400000,0.0026025102,1074000
0.0920287,0.9711859822273254,9621.839798212051,-0.0032193344,0.0037222519,-1.4253387,2149,0.042379998,46.01434632306564,11031,500.0,107450000,0.0038225441,1074500
0.09085584,0.9405779987573624,9626.421931028366,-0.0034301493,0.013215868,-1.4272114,2150,0.032914,45.42792061706197,11103,500.0,107500000,0.0036987967,1075000
0.090463094,0.9290108606219292,9630.973878860474,-0.003138791,0.019743174,-1.4283606,2151,0.075106,45.231546412283734,11107,500.0,107550000,0.0070696212,1075500
0.091316886,0.9391915015876293,9635.526106119156,-0.0031189995,0.021773215,-1.4308441,2152,0.037092,45.91794785653931,10842,499.34,107600000,0.003884533,1076000
0.091516584,0.9780768975615501,9640.184214115143,-0.0028944253,0.0038675864,-1.433509,2153,0.030387998,45.75829283511477,11623,500.0,107650000,0.0032785297,1076500
0.09029887,0.9700822550803423,9644.535895824432,-0.0025561203,0.006219858,-1.4379113,2154,0.046543997,45.14943652449105,10599,500.0,107700000,0.0044255843,1077000
0.089802526,0.9407674260437489,9649.303213834763,-0.0036094622,0.028861418,-1.4418133,2155,0.036216,44.90126582363562,10513,500.0,107750000,0.004102043,1077500
0.0905031,0.9624229297041893,9654.111850738525,-0.003007392,0.017618606,-1.4425358,2156,0.034544,45.53656460720871,11506,499.23,107800000,0.0037018687,1078000
0.09058758,0.9547188431024551,9658.510639429092,-0.003207225,0.010230396,-1.439885,2157,0.026627999,45.29379230303912,10759,500.0,107850000,0.0030691691,1078500
0.09117423,0.9730901084840298,9663.220537900925,-0.0031797937,0.005221394,-1.4363624,2158,0.026924003,45.587117270949314,11086,500.0,107900000,0.0032657771,1079000
0.09059477,0.9539875239133835,9667.781302928925,-0.002865933,0.010641516,-1.4342258,2159,0.032959998,45.297381662279584,12003,500.0,107950000,0.0036197468,1079500
0.091011904,0.9395486861467361,9672.03202676773,-0.002992206,0.02242152,-1.4325322,2160,0.040255997,45.50595425423475,10836,500.0,108000000,0.004083033,1080000
0.091837004,0.9410808943212032,9676.696084737778,-0.0028575992,0.011555238,-1.4298675,2161,0.028154,45.91850424360493,11172,500.0,108050000,0.0031635636,1080500
0.092010126,0.9762704111635685,9681.224103689194,-0.002843015,0.0026424197,-1.4301101,2162,0.017342,46.00506159682949,11069,500.0,108100000,0.0025207147,1081000
0.091293685,0.9734522216022015,9685.7911028862,-0.0029990464,0.004497771,-1.4336789,2163,0.031734,45.646841301429305,12221,500.0,108150000,0.003551317,1081500
0.09116153,0.9669026993215084,9689.942173719406,-0.0028577284,0.0063317656,-1.4347863,2164,0.027238,45.58076353265685,10129,500.0,108200000,0.0031890802,1082000
0.09073466,0.9761171173304319,9694.92762851715,-0.00330329,0.0044240467,-1.4365234,2165,0.008808,45.36733033877175,10935,500.0,108250000,0.0014362228,1082500
0.09109999,0.9048979133367538,9699.54828119278,-0.0026209117,0.03987107,-1.4392723,2166,0.03357,45.80733456414717,11358,499.48,108300000,0.0037182483,1083000
0.0908126,0.9429310411214828,9704.013861656189,-0.0035712097,0.009736666,-1.4396454,2167,0.043190002,45.40629657449377,11080,500.0,108350000,0.0044289106,1083500
0.09074882,0.9624215699732304,9708.575295686722,-0.0028384142,0.0070235915,-1.4364879,2168,0.02073,45.37441034149921,10966,500.0,108400000,0.0026423503,1084000
0.09115399,0.9658875837922096,9713.212740421295,-0.0029760478,0.0058391183,-1.434911,2169,0.021259999,45.57699244744974,10404,500.0,108450000,0.0028400996,1084500
0.09046016,0.9695247393101454,9718.069918394089,-0.0033273995,0.0075004613,-1.4367061,2170,0.019439999,45.230079971842514,10472,500.0,108500000,0.0026275604,1085000
0.089700714,0.9556205682456493,9722.897527217865,-0.0032549507,0.016363997,-1.4404182,2171,0.043475997,44.850353823158585,11720,500.0,108550000,0.0043127583,1085500
0.09111945,0.9812843352556229,9727.214515447617,-0.0035124018,0.0042014774,-1.4432437,2172,0.034548003,45.55972828277154,12040,500.0,108600000,0.0035056106,1086000
0.09135408,0.930686429142952,9731.415857553482,-0.0024116784,0.014083465,-1.4474177,2173,0.026104,45.67704131504372,12713,500.0,108650000,0.0030431696,1086500
0.09072167,0.9309136644005775,9735.397255897522,-0.0030754022,0.016678616,-1.4478863,2174,0.038952,45.36083470420456,10836,500.0,108700000,0.0036834367,1087000
0.09139782,0.9759778920561075,9740.073932647705,-0.0034633302,0.0039657126,-1.444345,2175,0.021224001,45.6989088764157,12048,500.0,108750000,0.00272176,1087500
0.09107085,0.9040917381644249,9744.273183107376,-0.0028476303,0.023521721,-1.4477412,2176,0.042251997,45.535422122357865,11288,500.0,108800000,0.004352446,1088000
0.090071455,0.9397080913186073,9748.751998662949,-0.0031619084,0.028429475,-1.4494654,2177,0.018738,45.33135127321972,11890,499.37,108850000,0.0025023404,1088500
0.09090956,0.9628373794257641,9753.006004333496,-0.002725408,0.008786118,-1.4502838,2178,0.022122,45.454778386973864,11073,500.0,108900000,0.0026861413,1089000
0.091500714,0.9679569602012634,9757.57055902481,-0.0025093467,0.0046290145,-1.4507397,2179,0.058708005,45.75035573648145,10466,500.0,108950000,0.005173159,1089500
0.09140424,0.9575993865728378,9762.398403406143,-0.002437695,0.005999291,-1.452233,2180,0.048142,45.70212255020793,10859,500.0,109000000,0.004522997,1090000
0.09065414,0.9568493664264679,9767.052480459213,-0.0025627906,0.012939361,-1.4534972,2181,0.035294004,45.32707075617589,10419,500.0,109050000,0.0038075193,1090500
0.091913916,0.9841022938489914,9771.90592098236,-0.0028289848,0.0020846156,-1.4534984,2182,0.016756002,45.95696033351,10997,500.0,109100000,0.002324519,1091000
0.091668844,0.9790608882904053,9776.500883817673,-0.002779133,0.0029572302,-1.4572476,2183,0.02721,45.834423859474775,10635,500.0,109150000,0.0032014572,1091500
0.09153318,0.9092327058315277,9781.25264787674,-0.0026096895,0.034534357,-1.4638189,2184,0.054622002,46.05305095320111,11188,499.26,109200000,0.005170862,1092000
0.09151809,0.9814892839640379,9785.77236533165,-0.003071103,0.002573181,-1.4669013,2185,0.031232,45.75904263819048,11539,500.0,109250000,0.003682455,1092500
0.09193748,0.9895296338945627,9790.174383163452,-0.0031680956,0.0012544455,-1.4684479,2186,0.022570001,45.96873960006453,11200,500.0,109300000,0.0027891905,1093000
0.09175466,0.9863081490620971,9794.689002275467,-0.0033918004,0.0018990077,-1.4732509,2187,0.022370001,45.87732908764165,11177,500.0,109350000,0.0025454035,1093500
0.090304464,0.9734206646680832,9799.210453510284,-0.0032124375,0.0060884412,-1.4796263,2188,0.029523998,45.15223222150675,12303,500.0,109400000,0.0035406884,1094000
0.09142117,0.9789550434798002,9803.324826717377,-0.002998202,0.0028754089,-1.4795463,2189,0.01285,45.710585123625386,11216,500.0,109450000,0.0018485548,1094500
0.09100119,0.9321781322360039,9807.834419727325,-0.0032092747,0.034822494,-1.4769877,2190,0.04243,45.73891408828058,11918,499.45,109500000,0.004683067,1095000
0.09099942,0.976328007876873,9812.0793633461,-0.002856077,0.004300986,-1.4751003,2191,0.020855999,45.49971037681458,12488,500.0,109550000,0.0025571855,1095500
0.09102483,0.9267265275120735,9816.1412961483,-0.0025363765,0.018445352,-1.4747045,2192,0.02749,45.5124203165033,11921,500.0,109600000,0.0030787014,1096000
0.09127129,0.989029236137867,9820.38902592659,-0.0031954576,0.0018960256,-1.4733692,2193,0.017951999,45.63564811508928,11289,500.0,109650000,0.0023592128,1096500
0.09168606,0.9694399833679199,9824.875457525253,-0.0032568458,0.0074205324,-1.4778283,2194,0.025904,45.84303100470195,11623,500.0,109700000,0.0029325318,1097000
0.091228925,0.9743914026767015,9829.225125074387,-0.0027896143,0.003738876,-1.4825739,2195,0.040882,45.61446279748429,12781,500.0,109750000,0.004029483,1097500
0.09153369,0.9809653498232365,9833.185540437698,-0.0032012642,0.0030275295,-1.4857529,2196,0.021872,45.76684299262037,10542,500.0,109800000,0.002893169,1098000
0.09134149,0.9814336281269789,9837.980193376541,-0.002833906,0.0026491582,-1.4890631,2197,0.017126,45.67074123051505,11610,500.0,109850000,0.0022044978,1098500
0.091340676,0.989441935904324,9842.339218139648,-0.0034804165,0.001487059,-1.494477,2198,0.034538,45.670337988788454,11755,500.0,109900000,0.0039425367,1099000
0.09084438,0.9791135359555483,9846.642763614655,-0.0032735677,0.003591183,-1.5005529,2199,0.018468,45.4221881978398,10731,500.0,109950000,0.0027550468,1099500
0.0920191,0.9893497684970498,9851.35913681984,-0.002216259,0.0013492204,-1.503078,2200,0.025611997,46.00955026411502,11627,500.0,110000000,0.0030299176,1100000
0.09114117,0.9534027203917503,9855.713414907455,-0.002327511,0.008496647,-1.5067785,2201,0.043879997,45.57058282103879,11512,500.0,110050000,0.0042200712,1100500
0.089846805,0.9445686936378479,9860.124554872513,-0.0030445985,0.027872002,-1.5067345,2202,0.041058004,45.15886055860814,12001,499.36,110100000,0.0041850926,1101000
0.09117882,0.9713282492011786,9864.339051961899,-0.0031998325,0.0048968773,-1.504863,2203,0.033572003,45.5894106800404,11112,500.0,110150000,0.0038167038,1101500
0.091358274,0.9776524808257818,9868.889033555984,-0.0020000185,0.00323122,-1.5056058,2204,0.031338,45.679133954292844,10284,500.0,110200000,0.0036289145,1102000
0.090928786,0.9753439016640186,9873.8008518219,-0.0025020854,0.004376924,-1.5096968,2205,0.037346,45.46439419894082,12741,500.0,110250000,0.0039574527,1102500
0.09179242,0.9772192165255547,9877.775312662125,-0.0036995928,0.0030525823,-1.5124748,2206,0.033392,45.8962135082906,11597,500.0,110300000,0.0036235414,1103000
0.09243501,0.9917003475129604,9882.134314060211,-0.003245376,0.0009054124,-1.5177016,2207,0.027983999,46.21750663030755,11950,500.0,110350000,0.0033138148,1103500
0.09165793,0.9868083782494068,9886.365994691849,-0.0027538398,0.0017444401,-1.522237,2208,0.02242,45.82896454281117,11308,500.0,110400000,0.0029176404,1104000
0.089750394,0.9414476864039898,9890.841807365417,-0.0031208314,0.03528387,-1.526559,2209,0.029644001,45.1729839347065,11111,499.4,110450000,0.0033646268,1104500
0.091442175,0.9350967183709145,9895.390542030334,-0.0028010164,0.022216454,-1.5260911,2210,0.036452,45.949673438612756,10483,499.46,110500000,0.0038894794,1105000
0.09109262,0.9795598685741425,9900.21662569046,-0.0029099663,0.0036034125,-1.5249709,2211,0.019764002,45.54630473965182,11083,500.0,110550000,0.002782642,1105500
0.09027201,0.9167761951684952,9904.781327724457,-0.00303405,0.03788348,-1.528613,2212,0.052274,45.37872454267115,11285,499.57,110600000,0.004924378,1106000
0.09049889,0.9531497322022915,9909.267402887344,-0.0027966914,0.024236796,-1.5298302,2213,0.021676,45.50683692649032,10738,499.52,110650000,0.0028543037,1106500
0.091774695,0.9876902336254716,9913.973995923996,-0.0033124082,0.0018290567,-1.5299616,2214,0.018016,45.887348928362044,12131,500.0,110700000,0.00226948,1107000
0.09016869,0.917965792119503,9918.14326763153,-0.003226507,0.048749693,-1.533099,2215,0.042829998,45.336535924381096,11956,499.44,110750000,0.004467223,1107500
0.09141338,0.9828779976814985,9922.375619411469,-0.0030131503,0.0026533923,-1.5364609,2216,0.018016,45.70669252620204,11625,500.0,110800000,0.0023673105,1108000
0.09095701,0.9445573687553406,9926.724973201752,-0.0031135401,0.012667626,-1.5456688,2217,0.024248,45.478506494888514,11295,500.0,110850000,0.0028087324,1108500
0.09167471,0.9785404223948717,9931.201403856277,-0.0032102424,0.00457665,-1.5475043,2218,0.034974,45.837352950495294,11716,500.0,110900000,0.00384254,1109000
0.09230603,0.9878631373867393,9935.514459609985,-0.0039556427,0.001450245,-1.549811,2219,0.02459,46.1530225121315,11957,500.0,110950000,0.0028831507,1109500
0.09177592,0.9734743647277355,9939.744004964828,-0.0027117352,0.004439062,-1.5557959,2220,0.020576,45.88796192949434,11506,500.0,111000000,0.0025877703,1110000
0.09183013,0.9825671464204788,9944.139425754547,-0.0029665683,0.0020961293,-1.5596352,2221,0.021731999,45.91506200430449,12260,500.0,111050000,0.0027430463,1110500
0.09067541,0.9701740369200706,9948.266768693924,-0.0023279942,0.0066023334,-1.5652844,2222,0.020624,45.3377005241519,11306,500.0,111100000,0.002555627,1111000
0.09174796,0.983896104618907,9952.737178564072,-0.003929575,0.0020106742,-1.5714505,2223,0.020994002,45.87398278699795,11678,500.0,111150000,0.002673269,1111500
0.091806516,0.9916783729568124,9957.06892991066,-0.0035136559,0.0011352978,-1.579697,2224,0.018556,45.90325834534073,12530,500.0,111200000,0.002442815,1112000
0.090937346,0.9403106085956097,9961.11167383194,-0.0031673587,0.023238616,-1.5883746,2225,0.041588,45.69952261440935,11645,499.5,111250000,0.0042651924,1112500
0.091602385,0.9788887947797775,9965.452404975891,-0.0030707926,0.0027312874,-1.5960374,2226,0.024908,45.80119654998554,11030,500.0,111300000,0.003006828,1113000
0.092844225,0.9859532658010721,9970.03700709343,-0.0033664685,0.0011371456,-1.6038067,2227,0.028074,46.42211109099255,12503,500.0,111350000,0.0032697245,1113500
0.09117518,0.9863229431211948,9974.085500717163,-0.003208705,0.0023217653,-1.6105314,2228,0.023644002,45.58759047931666,12627,500.0,111400000,0.002878217,1114000
