total_timesteps,serial_timesteps,ep_reward_mean,ep_len_mean,true_reward,policy_entropy,explained_variance,approxkl,policy_loss,fps,value_loss,clipfrac,n_updates,time_elapsed
51450000,514500,46.23995366713498,490.57,0.09368055,2.4251359,0.9598580077290535,0.0030504076,-0.0034733159,10082,0.029536948,0.024004,1029,5202.050830364227
51500000,515000,44.70829217833023,485.96,0.09126492,2.4186406,0.9678898453712463,0.0036500886,-0.0031958104,10027,0.045452163,0.031907998,1030,5207.073551893234
51550000,515500,41.975574069131326,491.88,0.08508649,2.4160903,0.9207964837551117,0.0016202747,-0.0030920296,10070,0.63585365,0.011304,1031,5212.124622583389
51600000,516000,45.927373209838116,489.53,0.09325035,2.4180686,0.9691631812602282,0.0031416486,-0.0034035188,10032,0.029061943,0.024852002,1032,5217.160651683807
51650000,516500,46.16776575212774,488.76,0.0938925,2.4197211,0.9625321552157402,0.00411064,-0.002611899,10063,0.035525803,0.036952,1033,5222.210287570953
51700000,517000,46.07691452730003,489.11,0.09342736,2.4221592,0.9703633617609739,0.003001404,-0.0034293793,10093,0.026855934,0.023780001,1034,5227.243927001953
51750000,517500,45.394885850091235,485.26,0.09164903,2.4232764,0.9524882398545742,0.002780504,-0.0032154422,9977,0.07954956,0.022612,1035,5232.261552095413
51800000,518000,45.99408028304868,488.5,0.09343999,2.4211526,0.9624133221805096,0.003651787,-0.0029390503,9967,0.03387537,0.03311,1036,5237.342074871063
51850000,518500,45.35230539277496,486.32,0.090787694,2.4163923,0.9536474160850048,0.0025894013,-0.0034909155,10024,0.08831127,0.018282,1037,5242.425250530243
51900000,519000,45.81827954667875,488.54,0.09304998,2.413212,0.9628007188439369,0.0047077583,-0.003245435,10019,0.03847775,0.047995996,1038,5247.485641956329
51950000,519500,45.4083848238105,489.38,0.09221944,2.4085133,0.969319025054574,0.0030172635,-0.0037410916,10026,0.035372164,0.024686,1039,5252.542692661285
52000000,520000,46.15060826806646,493.31,0.09326665,2.4026592,0.9662751257419586,0.003301197,-0.0026909779,9981,0.024693668,0.030276,1040,5257.592190980911
52050000,520500,45.5636844862868,487.58,0.092789404,2.401186,0.966941986232996,0.0033975486,-0.0033856123,10017,0.03665678,0.028178,1041,5262.671820640564
52100000,521000,45.78924672491208,488.49,0.09291875,2.4041348,0.9683699458837509,0.0038153,-0.0030419223,9972,0.03186254,0.033301998,1042,5267.730671167374
52150000,521500,45.71481822055008,488.18,0.09256542,2.4097543,0.9517550840973854,0.003295635,-0.0032531836,10038,0.06565189,0.025944,1043,5272.822927951813
52200000,522000,45.73087798835644,485.46,0.08951908,2.4153817,0.9629414081573486,0.0030503746,-0.0016518455,10102,0.15557116,0.024017999,1044,5277.867671012878
52250000,522500,45.76339118153723,487.7,0.09280377,2.4190555,0.9541771672666073,0.0027926923,-0.0032339152,10103,0.04974202,0.020828001,1045,5282.881025791168
52300000,523000,45.73819604904274,487.11,0.09313704,2.4234674,0.9688713680952787,0.0039329585,-0.0028076735,10072,0.031055773,0.034238003,1046,5287.891053676605
52350000,523500,46.162629887895015,488.85,0.09379124,2.4276347,0.9674174524843693,0.0038851611,-0.0034993938,10017,0.033050984,0.032684002,1047,5292.943547487259
52400000,524000,46.01372133057564,489.96,0.093432,2.4274094,0.973533445969224,0.003019336,-0.0029040552,10114,0.02406813,0.02276,1048,5298.0134863853455
52450000,524500,45.06986568975975,488.4,0.09171186,2.4261427,0.9667932763695717,0.003046694,-0.0027287542,10040,0.037940912,0.027115997,1049,5303.017881155014
52500000,525000,45.37656294507702,484.34,0.09248634,2.4251573,0.96025500446558,0.0027415338,-0.0033015353,10131,0.0506108,0.022232,1050,5308.060246229172
52550000,525500,45.98791602600912,490.45,0.09324237,2.4250019,0.9663331396877766,0.0027342918,-0.0030421526,10060,0.028592572,0.022411998,1051,5313.063638448715
52600000,526000,45.78956870998867,487.42,0.09308751,2.423177,0.9644473642110825,0.003316021,-0.0031352069,10049,0.036213424,0.028252,1052,5318.096785068512
52650000,526500,46.33754149814413,493.48,0.093539774,2.4218724,0.9718765132129192,0.0031320665,-0.0032264472,10079,0.01842922,0.024168,1053,5323.133353233337
52700000,527000,45.83789451962388,492.84,0.09266502,2.416633,0.9654192142188549,0.0034700618,-0.0031302571,10084,0.02836034,0.03125,1054,5328.157714605331
52750000,527500,46.05360354032855,491.65,0.09292382,2.4109073,0.9703871589154005,0.0029229303,-0.0040019876,10059,0.025339192,0.024856001,1055,5333.1850509643555
52800000,528000,45.084360551881275,483.74,0.091955476,2.414929,0.9707629252225161,0.002986332,-0.003770581,10068,0.038531136,0.026106,1056,5338.218139410019
52850000,528500,44.853221451885695,486.94,0.091035485,2.4182885,0.9673869237303734,0.002569893,-0.0030946871,10069,0.045970477,0.02235,1057,5343.278434276581
52900000,529000,46.23235242571682,488.43,0.093609534,2.4194021,0.961612593382597,0.0024484955,-0.003603957,10081,0.04087689,0.018531999,1058,5348.309548139572
52950000,529500,45.504751604061966,487.91,0.08888894,2.4229143,0.9545999616384506,0.0038627423,-0.002264132,10064,0.20891249,0.034266002,1059,5353.3290429115295
53000000,530000,45.73431200009996,488.81,0.09282859,2.425305,0.9709709882736206,0.002776545,-0.0036339636,10098,0.028728832,0.022436,1060,5358.359902143478
53050000,530500,46.01263375312818,491.06,0.09328836,2.4249806,0.9584287703037262,0.0043272832,-0.0027376905,10026,0.03561141,0.041276,1061,5363.374217033386
53100000,531000,46.11375871844548,491.18,0.09343974,2.4255257,0.9631204418838024,0.0056902617,-0.0024048209,10090,0.032849897,0.067878,1062,5368.429178476334
53150000,531500,45.34241224556841,486.92,0.092094205,2.4252307,0.9771181754767895,0.0026368387,-0.0040813526,10061,0.027676577,0.021515999,1063,5373.453946352005
53200000,532000,46.47841780024814,491.54,0.09410517,2.4266253,0.9764558523893356,0.0061413655,-0.0030168495,10023,0.017772898,0.07458,1064,5378.497609138489
53250000,532500,45.728935127847365,485.23,0.09315919,2.4296386,0.9660394601523876,0.0038460095,-0.0030377035,10134,0.03897059,0.038764,1065,5383.56544137001
53300000,533000,45.817839807271305,487.29,0.09185238,2.430328,0.9637387841939926,0.003950115,-0.0039663143,10076,0.05478279,0.026058,1066,5388.563112020493
53350000,533500,45.72279500028119,484.3,0.09311176,2.430924,0.9635824039578438,0.0037027646,-0.0030133817,10090,0.043050088,0.032027997,1067,5393.594042778015
53400000,534000,45.69547329123641,486.6,0.08746567,2.4305127,0.9432524219155312,0.002544527,-0.003477887,10071,0.39553678,0.013703999,1068,5398.609898090363
53450000,534500,45.83589751902386,488.43,0.09294587,2.4308498,0.9728275295346975,0.0035916928,-0.0036735875,10065,0.027294021,0.030894,1069,5403.636615991592
53500000,535000,45.96582580045331,487.44,0.09268417,2.4310057,0.962956365197897,0.004854278,-0.0034143175,10090,0.062482715,0.050716,1070,5408.677908420563
53550000,535500,46.373212149857935,488.6,0.0942004,2.4311128,0.9636690095067024,0.003102172,-0.0034517583,10044,0.032938775,0.02658,1071,5413.696647882462
53600000,536000,45.649177380294134,485.39,0.09296774,2.4341555,0.9645951613783836,0.0038232743,-0.0027689287,10063,0.042775176,0.038608003,1072,5418.738621711731
53650000,536500,45.64830870059977,490.24,0.09265208,2.4372158,0.963492713868618,0.003993823,-0.0039946763,10057,0.038549583,0.037066,1073,5423.770025730133
53700000,537000,44.85251716801686,482.72,0.08252051,2.4338346,0.9344066306948662,0.0025834278,-0.0016953794,10072,0.73492646,0.01676,1074,5428.826389551163
53750000,537500,45.344023153766756,485.29,0.08836653,2.4335341,0.9475525915622711,0.0020457811,-0.0024833991,10088,0.3230862,0.011222,1075,5433.877445220947
53800000,538000,45.76173955888244,487.13,0.09237581,2.4343965,0.9706110581755638,0.0027646362,-0.0040505165,10030,0.045204293,0.01881,1076,5438.89990401268
53850000,538500,45.5240927665968,488.7,0.0924489,2.4309895,0.9603869095444679,0.00465172,-0.0036963183,10080,0.04467722,0.048389997,1077,5443.9479949474335
53900000,539000,45.72910169638257,485.62,0.09342273,2.4248958,0.9714890997856855,0.003083794,-0.0038341794,9954,0.034316115,0.026036,1078,5448.9694674015045
53950000,539500,45.53137088769872,489.22,0.09254004,2.4191356,0.9694489911198616,0.0035444205,-0.0038951617,10032,0.036056697,0.030813998,1079,5454.075075864792
54000000,540000,45.20568489842527,489.19,0.09188083,2.420122,0.9643256589770317,0.0034065575,-0.0027731936,10016,0.037710518,0.028347999,1080,5459.128545284271
54050000,540500,46.373609641678634,492.14,0.09382974,2.4195576,0.9696340225636959,0.0039136917,-0.0035759106,9942,0.02154622,0.036974,1081,5464.181262016296
54100000,541000,45.319659856150395,484.15,0.08491307,2.4165576,0.9239086210727692,0.0039374544,-0.0014755764,10004,0.7365657,0.029868001,1082,5469.274417638779
54150000,541500,46.047900945607616,490.61,0.093343206,2.4139106,0.9659646712243557,0.004976238,-0.002452591,10097,0.029908713,0.056580007,1083,5474.346006631851
54200000,542000,44.859344251330405,483.5,0.090669386,2.4085612,0.9554853923618793,0.003276547,-0.0029177489,10045,0.094473146,0.02643,1084,5479.360418081284
54250000,542500,45.5942786684446,488.55,0.09258924,2.4069505,0.965498149394989,0.0031942923,-0.0033246004,9996,0.03594505,0.026719999,1085,5484.406387090683
54300000,543000,45.579901175329454,487.81,0.0927522,2.4042568,0.9692017938941717,0.0049652085,-0.0031717885,10006,0.034363944,0.05291,1086,5489.488066196442
54350000,543500,46.283115054379124,491.73,0.093673006,2.398247,0.9701630547642708,0.0046772696,-0.0033616256,10045,0.02260843,0.045684002,1087,5494.560091495514
54400000,544000,45.58939835648867,490.77,0.09239038,2.3920465,0.9676040224730968,0.0030427915,-0.0026485124,10020,0.029903162,0.024038,1088,5499.646793603897
54450000,544500,46.38514060285408,492.59,0.093826346,2.3856068,0.9685625620186329,0.0053253043,-0.002586196,9994,0.022637611,0.058235995,1089,5504.699329614639
54500000,545000,45.62859368090896,486.79,0.09253552,2.379477,0.9612050093710423,0.0033548393,-0.0034270056,10044,0.04527483,0.028658003,1090,5509.795788764954
54550000,545500,45.51137055012252,490.06,0.0923455,2.3723507,0.9757641647011042,0.0036828346,-0.003388771,10087,0.026345816,0.031466,1091,5514.841015100479
54600000,546000,46.392782062212355,492.4,0.09385894,2.3644338,0.9711758345365524,0.0027684513,-0.0027783692,10074,0.020406561,0.022958,1092,5519.869601488113
54650000,546500,46.21304115638893,488.86,0.093964115,2.3584256,0.9611183628439903,0.0031638644,-0.0031873428,10030,0.0345753,0.023076002,1093,5524.896565437317
54700000,547000,46.116791756274196,489.95,0.09352174,2.3523858,0.9633092880249023,0.002661279,-0.0034823834,10023,0.032697078,0.022828002,1094,5529.9456532001495
54750000,547500,44.94975206173054,479.32,0.087002404,2.3499446,0.9555184990167618,0.0042255484,-0.003225853,10094,0.37389928,0.033276,1095,5535.00351023674
54800000,548000,45.69641915262982,487.08,0.089124404,2.3511572,0.9467327892780304,0.0029682936,-0.003146479,10109,0.27461088,0.016222,1096,5540.043689727783
54850000,548500,45.46123426272272,489.61,0.09237488,2.3532138,0.9736721515655518,0.0037199236,-0.0024233344,10038,0.028477356,0.032040004,1097,5545.059126853943
54900000,549000,44.54636459051428,476.37,0.09249797,2.3530083,0.9563342928886414,0.005521987,-0.002749417,10020,0.053106256,0.06307401,1098,5550.106545209885
54950000,549500,45.23144583391142,485.09,0.09240333,2.3548048,0.9697643704712391,0.0031609586,-0.002410315,10066,0.044472624,0.023714,1099,5555.16891002655
55000000,550000,45.68492114576307,487.21,0.09279379,2.3579814,0.9695447254925966,0.006175223,-0.003186786,9987,0.032994397,0.07449,1100,5560.215978860855
55050000,550500,45.45505900224401,488.43,0.09262526,2.3631043,0.9528405331075191,0.0034628012,-0.0026155487,9873,0.040678002,0.031260002,1101,5565.295582532883
55100000,551000,45.63499272704437,490.66,0.09178393,2.3688498,0.9559904560446739,0.0045420537,-0.0027244217,10047,0.056406986,0.041934,1102,5570.426592826843
55150000,551500,45.08616085615933,485.78,0.092250735,2.3734555,0.9551042728126049,0.0051623606,-0.0031257789,10068,0.043819092,0.056272008,1103,5575.497262001038
55200000,552000,46.13454261604813,491.8,0.09337423,2.373659,0.9717477895319462,0.0033436369,-0.002858998,10046,0.02197088,0.029979998,1104,5580.556406497955
55250000,552500,43.821929262515766,480.68,0.08099359,2.3690135,0.914116844534874,0.0062159374,0.0008929136,9994,0.752511,0.07075401,1105,5585.6004366874695
55300000,553000,45.475434116729815,485.71,0.09238435,2.3659346,0.9653449356555939,0.005047846,-0.0034988697,10028,0.041254826,0.055046,1106,5590.671621322632
55350000,553500,45.42618489281056,488.41,0.09223968,2.3609157,0.9694254789501429,0.005856525,-0.0032675478,9999,0.034066815,0.066663995,1107,5595.722506761551
55400000,554000,46.462128419594954,491.37,0.094116785,2.3560762,0.9641652032732964,0.0047193565,-0.0030161443,9987,0.02619136,0.05163,1108,5600.799565553665
55450000,554500,44.944618652566426,483.77,0.08849127,2.3527696,0.9434430040419102,0.0027532757,-0.0012280843,9920,0.25626367,0.016372,1109,5605.871957063675
55500000,555000,45.89191420317038,486.58,0.09294458,2.3515625,0.9726734682917595,0.0027169012,-0.0042107855,9984,0.036259558,0.018534001,1110,5610.975063562393
55550000,555500,46.05896478540586,491.95,0.09314453,2.3500552,0.9577117264270782,0.003154476,-0.0037151724,9977,0.033548217,0.027018001,1111,5616.0451028347015
55600000,556000,45.182034367945455,481.94,0.093377605,2.348869,0.9451701566576958,0.0073035993,-0.0027153383,9944,0.047762755,0.097349994,1112,5621.121973991394
55650000,556500,46.28944139991683,490.57,0.09393019,2.347351,0.9731990229338408,0.0032065674,-0.0024676628,9947,0.022828823,0.027358001,1113,5626.214366912842
55700000,557000,45.5992672132444,487.61,0.092610195,2.3432636,0.9618796966969967,0.004219127,-0.003589275,9984,0.041663207,0.040661998,1114,5631.306119918823
55750000,557500,45.68848982201336,488.57,0.09253452,2.340372,0.9579079300165176,0.0038521378,-0.002893956,9931,0.045748845,0.034562,1115,5636.381859302521
55800000,558000,45.26687712865374,488.47,0.09239249,2.3368008,0.9665929488837719,0.0044253296,-0.0021664633,9955,0.032183122,0.048439994,1116,5641.487404823303
55850000,558500,46.54109221721825,493.86,0.093915105,2.3330646,0.96383111551404,0.0032139514,-0.002853759,9942,0.021376424,0.024658,1117,5646.574071645737
55900000,559000,43.950428604362536,471.56,0.09269068,2.328442,0.9423023462295532,0.0042921165,-0.002417048,10028,0.06518415,0.047750004,1118,5651.665911197662
55950000,559500,46.051366673021406,490.22,0.09339064,2.3300395,0.960825651884079,0.0041422597,-0.0031333715,10030,0.03151562,0.040775996,1119,5656.718205690384
56000000,560000,44.15919805245699,475.25,0.09264699,2.3301704,0.9295862019062042,0.0076614534,-0.0021610628,10063,0.057752676,0.104228,1120,5661.765298604965
56050000,560500,46.182940249092646,490.22,0.093612626,2.3298955,0.96589520201087,0.003972154,-0.003205439,10049,0.025983939,0.035550002,1121,5666.801331758499
56100000,561000,40.99545851485018,487.6,0.08390415,2.3314948,0.9453351758420467,0.00502865,-0.0039720144,10065,0.6273953,0.041904002,1122,5671.84555888176
56150000,561500,45.123662132449844,482.81,0.0857153,2.3350098,0.9228350594639778,0.0033268817,-0.0031484433,10055,0.5336915,0.020775998,1123,5676.88919377327
56200000,562000,45.818481647748264,486.17,0.0935446,2.3386364,0.9674518890678883,0.0033284877,-0.0034439496,10043,0.033501208,0.029747998,1124,5681.9222683906555
56250000,562500,46.22152969982854,493.14,0.09336555,2.338344,0.9651966951787472,0.006328295,-0.0033888328,10001,0.024758099,0.08091,1125,5686.9630925655365
56300000,563000,45.05871284269606,487.12,0.09183663,2.3365154,0.9738648142665625,0.002513139,-0.0036745793,10030,0.034371108,0.019204,1126,5692.0273904800415
56350000,563500,45.90534040120692,488.33,0.092953086,2.336842,0.9515262395143509,0.0034324646,-0.0027463462,10031,0.060465507,0.028294,1127,5697.0748126506805
56400000,564000,45.819615253786544,487.03,0.092593215,2.336417,0.9644042141735554,0.003087644,-0.0035193362,10028,0.050418176,0.024400001,1128,5702.120197057724
56450000,564500,44.847778598040314,481.08,0.0927429,2.3371959,0.961247093975544,0.0070334338,-0.0032306206,9995,0.042211104,0.090808,1129,5707.179754018784
56500000,565000,45.5610903121975,488.13,0.092719875,2.3393295,0.9665022157132626,0.005306681,-0.002690956,9915,0.04648978,0.059664,1130,5712.245979070663
56550000,565500,45.642341422108146,492.89,0.09226043,2.3401406,0.9585836306214333,0.004454553,-0.0037319646,9957,0.03509831,0.042131998,1131,5717.3656640052795
56600000,566000,46.2163405192995,491.47,0.09352454,2.3378453,0.9614674560725689,0.0042705005,-0.0025724156,10044,0.029455656,0.038723998,1132,5722.446989059448
56650000,566500,45.70183045685903,485.73,0.08748025,2.3355622,0.931791327893734,0.0055333935,-0.0020629207,9914,0.4440834,0.054816,1133,5727.501289367676
56700000,567000,45.02964372869377,485.89,0.09140049,2.3358238,0.9672672711312771,0.0024147052,-0.003929694,9984,0.038892012,0.017448,1134,5732.606472015381
56750000,567500,45.307603167347715,483.73,0.09299414,2.3361583,0.9589169882237911,0.0065062568,-0.0029430366,10059,0.041387547,0.082076,1135,5737.678372859955
56800000,568000,45.654602040980464,487.46,0.09299656,2.3344347,0.9697196017950773,0.0022640522,-0.0033805347,10035,0.034936327,0.017308,1136,5742.712951660156
56850000,568500,45.446255664364436,489.2,0.09222716,2.3293767,0.9706728905439377,0.0031289167,-0.0031241665,10072,0.040791176,0.025816,1137,5747.791926622391
56900000,569000,45.18884345443536,484.23,0.08322822,2.3252633,0.9375691935420036,0.0032586008,-0.0031542028,10025,0.5086226,0.023382,1138,5752.82701420784
