serial_timesteps,policy_loss,approxkl,ep_reward_mean,n_updates,fps,ep_len_mean,explained_variance,true_reward,total_timesteps,clipfrac,value_loss,policy_entropy,time_elapsed
2275000,-0.001777316,0.084012836,36.76907204544444,4550,9936,474.59,0.9886395847424865,0.053838607,227500000,0.34767604,0.16080175,-3.7692428,25110.300463438034
2275500,0.0022734301,0.17077993,35.026588378586624,4551,9950,461.63,0.9892184687778354,0.041159395,227550000,0.47341603,0.21379519,-3.7742553,25115.846462488174
2276000,-0.0029277708,0.40636837,34.645728108348244,4552,9958,454.45,0.9778978992253542,0.031392768,227600000,0.31273195,0.5907394,-3.7691293,25121.43622303009
2276500,0.0025210157,0.2613263,35.524816215762584,4553,9907,460.07,0.9839786887168884,0.039580658,227650000,0.29068604,0.3509611,-3.7670584,25126.891254663467
2277000,-0.0027375405,0.08823345,37.6970458993373,4554,9954,462.2,0.9875901462510228,0.045669135,227700000,0.38405606,0.25258386,-3.7457502,25132.477994441986
2277500,-0.0007463684,0.22635372,35.526803005589535,4555,9868,466.08,0.980208145454526,0.04381145,227750000,0.32591194,0.39701453,-3.7612536,25138.07985305786
2278000,0.0022528744,0.18427508,37.20294157725639,4556,9977,469.04,0.9871147740632296,0.049955063,227800000,0.530978,0.2219632,-3.7770135,25143.605176210403
2278500,0.00051306764,0.13735121,35.84571502036779,4557,9886,465.24,0.9837305080145597,0.04401586,227850000,0.42291602,0.3192373,-3.789937,25149.172139167786
2279000,-3.6841844e-05,0.11389733,37.24974690720228,4558,9933,468.25,0.9911224292591214,0.04929389,227900000,0.32981002,0.15002945,-3.7969904,25154.824640274048
2279500,0.0009633611,0.14429285,37.502197164596396,4559,9812,467.94,0.9841930661350489,0.050800826,227950000,0.4272881,0.26827,-3.777154,25160.128470897675
2280000,0.0033632834,0.088183165,34.94487012039108,4560,9891,464.69,0.9905975311994553,0.042476002,228000000,0.32818207,0.17138533,-3.7750933,25165.62256836891
2280500,-0.001417967,0.12426706,36.88139312623958,4561,9919,459.12,0.9876162949949503,0.0420315,228050000,0.279966,0.24591818,-3.7584083,25171.16446661949
2281000,0.001238809,0.12087783,39.21468256119779,4562,9900,473.38,0.9888863433152437,0.057870235,228100000,0.46747002,0.15130553,-3.7853296,25176.707961797714
2281500,-0.0010184847,0.10322236,35.938033451224136,4563,9891,461.64,0.9872511457651854,0.041504513,228150000,0.34958,0.2657812,-3.8038876,25182.325553417206
2282000,-0.0040410114,0.36337513,36.24164176804126,4564,9946,462.17,0.9817226957529783,0.042970553,228200000,0.36381003,0.38117123,-3.813685,25187.850133419037
2282500,-0.00209299,0.083439305,37.50118984820887,4565,9918,466.64,0.993169688154012,0.04981805,228250000,0.39036816,0.108807415,-3.835922,25193.37939810753
2283000,0.0017750501,0.13013324,37.99248142083967,4566,9927,465.12,0.9847636185586452,0.048684068,228300000,0.430494,0.2856537,-3.8411922,25198.90838909149
2283500,-0.0010804697,0.08937395,37.19447887482624,4567,9921,469.8,0.9925244911573827,0.051272124,228350000,0.428988,0.119828336,-3.835024,25204.516426086426
2284000,0.00057061104,0.09594072,36.13112310001128,4568,9916,460.97,0.9891987191513181,0.042048305,228400000,0.41712597,0.21707574,-3.8185434,25210.089866638184
2284500,0.0016870244,0.103956126,36.44844147536076,4569,9918,464.87,0.989703650586307,0.045949593,228450000,0.44644406,0.18985458,-3.8203976,25215.357033014297
2285000,-0.00026556395,0.15272456,38.22750429881223,4570,9951,464.3,0.9818658754229546,0.049525373,228500000,0.347908,0.31278458,-3.8348007,25220.73197388649
2285500,0.00045830468,0.094490595,37.407173075707995,4571,9951,461.89,0.9941272111609578,0.04521842,228550000,0.45800608,0.10958658,-3.835669,25226.35920548439
2286000,-0.0013631999,0.16491827,37.146236222450916,4572,9925,470.05,0.9922499912790954,0.050776597,228600000,0.34681398,0.13052101,-3.8356507,25231.847767829895
2286500,0.0014751276,0.08377028,39.413761706599125,4573,9925,471.9,0.9904254442080855,0.057458535,228650000,0.38764206,0.13308741,-3.8339994,25237.28337287903
2287000,-0.0023917018,0.2857625,36.72456515484779,4574,9926,465.43,0.9871599245816469,0.047247477,228700000,0.38397998,0.23226286,-3.8429966,25242.88449573517
2287500,-0.000572217,0.089461625,37.41734376568009,4575,9888,468.45,0.9900394957512617,0.050421707,228750000,0.42097592,0.16570961,-3.8724604,25248.48016142845
2288000,-0.0012402608,0.14037085,35.79471876709784,4576,9944,460.24,0.9885622737929225,0.041108105,228800000,0.25868994,0.23735109,-3.8598118,25254.001800775528
2288500,0.0010249491,0.098876685,34.728061501558656,4577,9917,465.74,0.9903028635308146,0.042361096,228850000,0.36246392,0.19066913,-3.8840928,25259.354294538498
2289000,0.0005491297,0.0821608,34.567875418134,4578,9923,466.86,0.9913113787770271,0.04431457,228900000,0.3802959,0.15058063,-3.86677,25264.835759162903
2289500,-0.0019535094,0.12622654,37.34389140284433,4579,9945,466.03,0.9785684067755938,0.048623808,228950000,0.36029804,0.39597952,-3.8499048,25270.100601434708
2290000,0.002137537,0.22846387,34.358628809409794,4580,9913,446.91,0.9892107779160142,0.027038215,229000000,0.308408,0.28313297,-3.828904,25275.5502243042
2290500,-0.0022524172,0.10359891,36.47497337888806,4581,9928,465.94,0.9820485059171915,0.046983656,229050000,0.3852581,0.31937942,-3.832043,25281.12872982025
2291000,-0.0018661326,0.093830414,37.282856539655455,4582,9924,463.53,0.9834269173443317,0.046423376,229100000,0.36373997,0.3144578,-3.8396726,25286.692973852158
2291500,-0.00039557583,0.08222334,35.39798201470239,4583,9893,465.48,0.9932379899546504,0.043169726,229150000,0.29449204,0.12584764,-3.8301818,25292.23684668541
2292000,-0.00022548586,0.12493501,36.45212976538996,4584,9887,472.69,0.987825877033174,0.052287254,229200000,0.41828603,0.1802986,-3.8480184,25297.87798476219
2292500,-0.002992778,0.19858184,34.95834137177556,4585,9880,476.66,0.9842305220663548,0.05159354,229250000,0.32719803,0.25114775,-3.866871,25303.41073536873
2293000,-0.0026362024,0.11447332,38.15489025051016,4586,9920,465.86,0.9841897077858448,0.050037194,229300000,0.36840403,0.27906367,-3.8837376,25308.772832870483
2293500,0.0024974612,0.1853902,37.15065630972458,4587,9902,469.65,0.9748927596956491,0.050731163,229350000,0.44649392,0.4130688,-3.9133024,25314.310586214066
2294000,0.0038348094,0.1250578,37.54350866594381,4588,9913,469.1,0.9913147501647472,0.050602864,229400000,0.38228405,0.13655478,-3.9086237,25319.581931591034
2294500,-0.0028986877,0.3037182,37.132685210004325,4589,9915,466.08,0.9890858763828874,0.047156557,229450000,0.34429204,0.1995522,-3.901835,25325.118166446686
2295000,-0.0021225465,0.18085392,34.32635369120691,4590,9901,465.29,0.9819728396832943,0.040934566,229500000,0.31809196,0.36437267,-3.9040785,25330.636133909225
2295500,-0.0005181293,0.1485043,35.04510196162186,4591,9927,460.45,0.9909022273495793,0.03905398,229550000,0.28195196,0.19194862,-3.8824952,25336.175295352936
2296000,-0.00083441933,0.25189698,36.19052564159048,4592,9908,460.18,0.9906935086473823,0.042483732,229600000,0.32038203,0.1860039,-3.8748918,25341.73282313347
2296500,0.0001684249,0.114078596,36.1636544014384,4593,9922,466.07,0.9922404489479959,0.04627498,229650000,0.41495204,0.13066839,-3.8881476,25347.37130522728
2297000,-0.0016924116,0.08631895,37.421604708012886,4594,9942,465.35,0.990831246599555,0.046945862,229700000,0.364062,0.16814925,-3.8759768,25352.82515835762
2297500,0.00011708734,0.09378562,37.14493978337197,4595,9971,464.31,0.9960594577714801,0.0471003,229750000,0.36083803,0.06647411,-3.8788238,25358.34442639351
2298000,0.0026375651,0.18624641,38.059838061358874,4596,9923,468.5,0.9915705714374781,0.05167239,229800000,0.294096,0.13171944,-3.8575158,25363.970791578293
2298500,-0.0013497774,0.10326611,36.491746487152625,4597,9917,463.54,0.9896392179653049,0.04487542,229850000,0.38985208,0.19169576,-3.856038,25369.477098941803
2299000,-0.0017997968,0.11544262,35.453086192192025,4598,9942,458.8,0.9831874277442694,0.040128376,229900000,0.373904,0.3467716,-3.8867297,25375.02870965004
2299500,-0.0036194823,0.10439587,35.323562217299525,4599,9910,457.96,0.9878153940662742,0.03918463,229950000,0.31725404,0.25679147,-3.8860312,25380.456230401993
2300000,0.00072249235,0.25705963,37.530889154349644,4600,9942,458.42,0.9841844011098146,0.04286955,230000000,0.40517,0.3287813,-3.905558,25385.792842388153
2300500,-0.0012285725,0.56950146,36.58954733793787,4601,9909,473.2,0.9809128455817699,0.050772384,230050000,0.29972202,0.32042453,-3.920886,25391.33814907074
2301000,-0.0013539566,0.16188882,36.79229591548248,4602,9907,457.44,0.9803266208618879,0.04158067,230100000,0.30557,0.4003966,-3.933072,25396.83039355278
2301500,0.0013483092,0.080891825,36.452133185366364,4603,9903,454.61,0.9943074099719524,0.03821938,230150000,0.32433602,0.12000747,-3.9300272,25402.29954814911
2302000,0.0009295617,0.13686591,34.98629083495038,4604,9926,465.88,0.9912214912474155,0.043037504,230200000,0.30696198,0.17024817,-3.905798,25407.860649347305
2302500,0.0013651899,0.17674394,37.5001648161481,4605,9894,470.06,0.9902848387137055,0.053340517,230250000,0.43952197,0.14726913,-3.9068506,25413.404500961304
2303000,8.6189786e-05,0.10117225,36.623909473185286,4606,9861,457.27,0.9883933449164033,0.040006366,230300000,0.49086207,0.24923885,-3.8935523,25418.86228966713
2303500,-0.0008100574,0.12021932,35.62480897981488,4607,9872,469.47,0.98780647944659,0.047538545,230350000,0.3394681,0.2055639,-3.8857489,25424.46686911583
2304000,-0.0013786824,0.3488259,38.081358827503976,4608,9887,467.52,0.9861394250765443,0.049321607,230400000,0.26791397,0.26052594,-3.884299,25430.10719037056
2304500,-0.002174328,0.08024332,37.32388372537427,4609,9891,471.96,0.9925077282823622,0.052797213,230450000,0.34872195,0.11097458,-3.9026747,25435.45755791664
2305000,0.0023322217,0.110613815,37.74700567019708,4610,9894,465.17,0.9941300363279879,0.048534956,230500000,0.43385392,0.10064947,-3.894331,25441.012756347656
2305500,0.0007258428,0.19087233,37.991549364826675,4611,9922,472.49,0.9815079588443041,0.053969752,230550000,0.34496602,0.28873956,-3.8966596,25446.605560541153
2306000,-0.0019642112,0.24124049,35.411652309671496,4612,9915,457.15,0.9873685389757156,0.03829338,230600000,0.4147699,0.27327445,-3.891706,25452.043168783188
2306500,0.0016957553,0.12995543,36.721324528713524,4613,9927,470.06,0.9876959603279829,0.050378833,230650000,0.49855196,0.20712927,-3.8777893,25457.626547813416
2307000,-0.0034155645,3.1170988,35.54092848122969,4614,9955,458.24,0.978969369083643,0.038097586,230700000,0.34439594,0.49258316,-3.8748527,25463.145819187164
2307500,0.00042617592,0.1010309,37.8676457252876,4615,9936,472.92,0.9902752405032516,0.054314516,230750000,0.48908207,0.14074248,-3.8750134,25468.63082933426
2308000,-0.001707289,0.1291536,36.60841751112208,4616,9918,463.95,0.9836527369916439,0.046080712,230800000,0.42242408,0.29392913,-3.867336,25474.121302366257
2308500,0.0008210902,0.0928781,35.98859652792114,4617,9910,459.74,0.9924890398979187,0.040468145,230850000,0.34900206,0.15080236,-3.862682,25479.484370946884
2309000,-0.001754756,26.524443,36.87402669467156,4618,9925,455.65,0.9836717061698437,0.036786664,230900000,0.31287995,0.4061016,-3.9128778,25485.038247585297
2309500,0.00040538414,0.5280329,35.879634696537636,4619,9929,464.75,0.9895226554945111,0.044802617,230950000,0.378156,0.1958956,-3.9261703,25490.38841867447
2310000,0.0024508296,0.10696773,37.17940751729427,4620,9941,465.24,0.9902722202241421,0.04750916,231000000,0.353664,0.17362326,-3.9319804,25495.98710989952
2310500,0.0013510095,0.08539412,36.87983374668251,4621,9900,456.5,0.9951122743077576,0.040623724,231050000,0.38381,0.09579095,-3.91904,25501.42395043373
2311000,-0.00043238903,0.08185013,37.617720267862275,4622,9915,469.21,0.9899474792182446,0.052113384,231100000,0.38115206,0.15301734,-3.902088,25507.032442331314
2311500,-0.0012035832,0.11470322,37.626679375066686,4623,9899,465.05,0.9938227776437998,0.04754442,231150000,0.34030604,0.114285916,-3.9222786,25512.685062885284
2312000,0.0015465468,0.17298119,37.67564578180407,4624,9938,458.82,0.9939668118022382,0.04294211,231200000,0.364798,0.11995723,-3.952237,25518.404623031616
2312500,-0.0009169362,0.1529675,35.32780613925381,4625,9913,457.51,0.9828575104475021,0.036903713,231250000,0.360814,0.38769713,-3.956808,25523.959467172623
2313000,-0.0033847953,0.14445429,35.35518917885964,4626,9913,456.63,0.9894228996708989,0.036281068,231300000,0.30828002,0.24505883,-3.9485223,25529.53213739395
2313500,0.00015676847,0.09681786,37.63114710150806,4627,9910,460.49,0.9953712811693549,0.044333994,231350000,0.39738208,0.08614785,-3.953521,25535.029763698578
2314000,0.002660729,0.13916355,37.865940629844005,4628,9875,474.18,0.9919317532330751,0.056103896,231400000,0.425246,0.108791046,-3.9379096,25540.596233844757
2314500,-0.0017671022,1.8649672,37.283340402399915,4629,9923,459.81,0.9825022630393505,0.04147504,231450000,0.26756796,0.40705204,-3.935483,25545.867811203003
2315000,-0.00054625265,0.33894843,38.852316117184635,4630,9906,466.44,0.9859838550910354,0.050839037,231500000,0.357922,0.2625735,-3.9617648,25551.352568149567
2315500,-0.002399327,0.08004379,35.27951171161632,4631,9924,449.44,0.986870369873941,0.032690916,231550000,0.306752,0.31064367,-3.9724271,25556.939881801605
2316000,0.0019233992,0.22303219,38.65846850389729,4632,9790,472.78,0.9884587824344635,0.05657421,231600000,0.338454,0.16238996,-3.9630966,25562.52677321434
2316500,-0.006845519,3.761123,36.51486391497574,4633,9907,454.29,0.8915212750434875,0.028509405,231650000,0.26274207,3.9135532,-3.9986374,25568.087286949158
2317000,-0.0032386885,0.50144106,36.85416074843335,4634,9941,464.7,0.9815260600298643,0.04461749,231700000,0.28439805,0.38231218,-4.036156,25573.667751312256
2317500,-0.0009173959,0.2648227,36.27388883424997,4635,9931,458.41,0.9874215992167592,0.04088073,231750000,0.352608,0.26173973,-4.061664,25579.18976831436
2318000,0.0037588293,0.23148088,37.839262754679254,4636,9980,465.55,0.988156515173614,0.049560692,231800000,0.40527204,0.20271565,-4.087468,25584.722930431366
2318500,-0.0007653902,0.14736916,36.33156016588177,4637,9918,455.92,0.9834255333989859,0.03837368,231850000,0.36582604,0.35960835,-4.0933394,25589.965812683105
2319000,-0.00060371513,0.1023942,37.91072878186273,4638,9942,460.5,0.9904324375092983,0.046623033,231900000,0.42202795,0.17226323,-4.098305,25595.45322418213
2319500,-0.0047432967,0.7463886,38.25870561513466,4639,9911,466.98,0.9827546831220388,0.04929255,231950000,0.31239003,0.33873355,-4.119371,25601.021586418152
2320000,-0.0007015389,0.121693194,37.74285253078099,4640,9941,459.64,0.9937635334208608,0.044670172,232000000,0.33526996,0.11839846,-4.1307006,25606.449587583542
2320500,0.001781684,0.25048512,39.397502760777385,4641,9952,465.2,0.9850260587409139,0.051774282,232050000,0.35772994,0.2546254,-4.115021,25612.004222393036
2321000,0.0019560617,0.11947745,36.222248417020126,4642,9868,464.15,0.9879006827250123,0.04611894,232100000,0.43738586,0.21388674,-4.095989,25617.470430135727
2321500,2.2728369e-05,0.17125593,38.61608876475048,4643,9945,466.34,0.9871600614860654,0.050807174,232150000,0.33207998,0.22231993,-4.0950437,25622.869595766068
2322000,0.005144624,0.1623069,34.295653737908054,4644,9878,471.17,0.9847533442080021,0.0466967,232200000,0.44020998,0.26916474,-4.080216,25628.128225803375
2322500,-0.0029568365,0.58621186,38.26220388729259,4645,9953,465.83,0.982422262430191,0.048283838,232250000,0.32941192,0.33200526,-4.091199,25633.78999233246
2323000,0.00037661556,0.09149721,36.84462071090798,4646,9921,465.99,0.9934336300939322,0.04789223,232300000,0.3779081,0.10842425,-4.1024413,25639.433254241943
2323500,-0.002654648,0.13410285,38.13562925407064,4647,9939,462.37,0.9872239334508777,0.046723824,232350000,0.31689993,0.24827182,-4.125317,25644.9319896698
2324000,-0.0013661725,0.090906814,36.65716761539522,4648,9953,463.82,0.9919145125895739,0.045149684,232400000,0.31158596,0.14559932,-4.1523247,25650.436898231506
2324500,0.0039574336,0.5340743,39.77730544439948,4649,9930,474.4,0.9857996804639697,0.058364615,232450000,0.43177405,0.21019371,-4.1622286,25655.90648341179
2325000,0.0005430121,0.10442578,36.897750405870426,4650,9888,461.53,0.9946039859205484,0.044628516,232500000,0.39271,0.09649579,-4.192796,25661.371740341187
2325500,0.0034339717,0.1517328,37.792753440597224,4651,9952,467.36,0.9912829352542758,0.051311176,232550000,0.39957008,0.13698675,-4.209182,25666.9278383255
2326000,0.006057727,0.89572215,37.93489885166586,4652,9968,455.49,0.9862146461382508,0.04096571,232600000,0.34842598,0.3032478,-4.2025185,25672.423344135284
2326500,0.0012191008,0.14961092,36.89306530298931,4653,9899,463.28,0.9899420300498605,0.04497039,232650000,0.355434,0.19595909,-4.1958756,25677.987795352936
2327000,0.0026465051,0.10273654,37.900923442448985,4654,9914,465.41,0.9963469470385462,0.04912392,232700000,0.37886998,0.059012715,-4.180015,25683.397690057755
2327500,-0.0036164934,0.12886944,36.48344530319485,4655,9961,461.36,0.9870750131085515,0.043410264,232750000,0.34336403,0.25835943,-4.1690035,25688.800647735596
2328000,0.0013213817,0.17016105,36.78625778583295,4656,9937,463.98,0.9881631573662162,0.045765378,232800000,0.4473201,0.22073977,-4.1966996,25694.116586208344
2328500,9.976294e-05,0.23522373,36.20652870558248,4657,9948,448.66,0.9916804768145084,0.031118557,232850000,0.32341602,0.20856218,-4.2160983,25699.77990579605
2329000,0.0002359082,0.12033458,38.93757061728402,4658,9858,460.95,0.9861893802881241,0.047691543,232900000,0.39486998,0.26611367,-4.2099857,25705.25701737404
2329500,0.002846575,0.17149876,37.23969238443596,4659,9853,458.72,0.9897105284035206,0.043075196,232950000,0.46194804,0.20729339,-4.2014537,25710.718551158905
2330000,-0.001513721,1.2646017,38.000601558787075,4660,9930,462.35,0.9814443271607161,0.043160543,233000000,0.3523061,0.43869483,-4.2311416,25716.080493688583
2330500,0.0009301408,0.1596438,38.29500590594503,4661,9915,468.12,0.9893337739631534,0.052891824,233050000,0.4881981,0.16283408,-4.2413044,25721.620748758316
2331000,0.00080311304,0.20294468,39.03979818387688,4662,9958,463.84,0.9871859243139625,0.050574966,233100000,0.4399461,0.22613566,-4.2507944,25727.20951652527
