n_updates,policy_loss,policy_entropy,total_timesteps,approxkl,clipfrac,explained_variance,true_reward,ep_reward_mean,fps,value_loss,time_elapsed,ep_len_mean,serial_timesteps
1451,-0.0051635397,-3.6656349,72550000,0.019726073,0.24742603,0.9952982966788113,0.13771912,5.26572496285371,8000,0.0310295,9762.75725698471,52.89,725500
1452,-0.006237162,-3.674916,72600000,0.021119613,0.26244992,0.9939505457878113,0.13779734,4.077981168610422,8184,0.04095837,9769.306171417236,52.41,726000
1453,-0.0069174618,-3.678855,72650000,0.019936824,0.24530397,0.99273602059111,0.14066711,4.725005588725471,7858,0.04914616,9775.86355805397,50.53,726500
1454,-0.006430758,-3.6691833,72700000,0.019301146,0.24362005,0.995037822984159,0.13352485,4.8593911889826265,7802,0.031792883,9782.82317662239,51.41,727000
1455,-0.005573094,-3.6551332,72750000,0.019385869,0.24291393,0.9945473237894475,0.14243662,4.7147225404842175,7834,0.03772527,9789.702120780945,52.52,727500
1456,-0.0059814,-3.6506977,72800000,0.020188773,0.253252,0.994532055221498,0.13860944,4.802635565087694,7831,0.03572384,9796.559303283691,55.0,728000
1457,-0.006018192,-3.6564898,72850000,0.019487178,0.24819797,0.9952443996444345,0.13809364,4.797155304501285,8155,0.03192375,9803.501594543457,47.88,728500
1458,-0.0049079894,-3.653678,72900000,0.020432169,0.251284,0.9930532788857818,0.13825078,5.478696100970556,7935,0.04582052,9810.155652999878,57.39,729000
1459,-0.0066249804,-3.6402824,72950000,0.021630878,0.262092,0.9912945134565234,0.13700809,4.518337054463773,7806,0.057740513,9816.874537467957,50.38,729500
1460,-0.0050079008,-3.644519,73000000,0.021657756,0.26436406,0.9940654342062771,0.14274883,5.027434498322545,8106,0.04014018,9823.94151544571,53.95,730000
1461,-0.0060403184,-3.6449454,73050000,0.02073713,0.26066804,0.9933188990689814,0.13559435,5.143872025822493,8141,0.043425526,9830.624722480774,57.61,730500
1462,-0.0041043297,-3.653121,73100000,0.022261439,0.26980403,0.9949830523692071,0.13914824,4.316225139050657,7825,0.03267997,9837.17194700241,49.58,731000
1463,-0.005353098,-3.6615746,73150000,0.022534318,0.26785797,0.9913579551503062,0.13530232,5.482742762445269,8021,0.058466338,9844.211199998856,59.76,731500
1464,-0.0043484904,-3.6585445,73200000,0.02222608,0.26554006,0.9903395548462868,0.13839899,5.092450839334196,8015,0.06567946,9850.789457559586,51.78,732000
1465,-0.006208282,-3.6541963,73250000,0.020911982,0.258576,0.9931801124475896,0.13425769,4.539093657515259,8173,0.04264658,9857.545668125153,56.6,732500
1466,-0.0059567904,-3.664394,73300000,0.021864995,0.263976,0.9939579619094729,0.1389687,4.7386434594359885,8441,0.041744944,9864.03344631195,50.93,733000
1467,-0.0063238204,-3.6752105,73350000,0.021104496,0.26286605,0.9948299997486174,0.14351639,5.1105653823628385,8042,0.034582127,9870.51467037201,54.53,733500
1468,-0.006172385,-3.6651218,73400000,0.018989727,0.243806,0.994995794724673,0.13266055,5.010138956323499,7850,0.032099813,9877.21300125122,57.14,734000
1469,-0.0042828224,-3.6537604,73450000,0.018679064,0.23932803,0.9959325781092048,0.14167483,5.269318186727469,7880,0.027085997,9884.11748123169,53.95,734500
1470,-0.0027827788,-3.647897,73500000,0.026049221,0.29474998,0.9895151518285275,0.13866371,5.005227294705983,7911,0.072232984,9891.048736810684,52.61,735000
1471,-0.0037481291,-3.639622,73550000,0.022860656,0.27392596,0.9906084565445781,0.13452959,4.223721393985906,7708,0.065637544,9897.86867070198,51.45,735500
1472,-0.0075138686,-3.6436193,73600000,0.021308245,0.26212,0.9933389364741743,0.13895667,4.150579842502484,7966,0.04363075,9904.863625526428,46.59,736000
1473,-0.0051353616,-3.6484811,73650000,0.02116651,0.25645006,0.991739890538156,0.13350512,4.839601500007266,7985,0.056888256,9911.65921330452,52.54,736500
1474,-0.0025109157,-3.6432483,73700000,0.023571804,0.27973598,0.9932635934092104,0.13939816,4.353000677982927,8184,0.044107527,9918.530681848526,50.49,737000
1475,-0.0066167503,-3.6505704,73750000,0.019830469,0.24598402,0.9945959034375846,0.13912527,4.807954568714776,8295,0.03671098,9925.115952730179,53.42,737500
1476,-0.0060543697,-3.6535144,73800000,0.020741504,0.25853002,0.9954127301461995,0.13739729,5.632018940199268,7776,0.029944966,9931.515394210815,56.83,738000
1477,-0.0067266882,-3.6580143,73850000,0.01882136,0.241752,0.994424024131149,0.138106,5.184148424722516,8218,0.03646679,9938.406939268112,53.78,738500
1478,-0.0055066086,-3.6737728,73900000,0.02114974,0.26002806,0.9937443197704852,0.1388782,4.701037200559222,7971,0.04083397,9945.12369132042,57.24,739000
1479,-0.005571166,-3.6763086,73950000,0.02039376,0.25497806,0.9928618585690856,0.1345418,3.9490370078153503,8042,0.047773633,9952.018221139908,50.04,739500
1480,-0.0062788166,-3.6694314,74000000,0.020815926,0.26180205,0.9955774019472301,0.13794108,4.587529445979599,8003,0.029527199,9958.75826048851,46.84,740000
1481,-0.0039359834,-3.656514,74050000,0.021645494,0.26797792,0.9887529825791717,0.13555223,3.008676109423541,7860,0.07670897,9965.58632016182,47.44,740500
1482,-0.0058538886,-3.6423872,74100000,0.023012962,0.27428806,0.9922832655720413,0.13597558,5.08292286392425,8002,0.051396996,9972.466045618057,51.53,741000
1483,-0.005091484,-3.6344564,74150000,0.020324884,0.258542,0.9946583737619221,0.13983403,5.435837129174761,7793,0.0352201,9979.328767299652,57.12,741500
1484,-0.0072146296,-3.6199152,74200000,0.02333408,0.27222604,0.9878351371735334,0.13776475,4.251533841762284,7933,0.07890002,9986.42700958252,48.84,742000
1485,-0.0049816035,-3.608781,74250000,0.021688519,0.267838,0.9945507789961994,0.13839576,4.611976002877345,8161,0.037914243,9993.161241292953,49.96,742500
1486,-0.0061031342,-3.6039574,74300000,0.019435558,0.246974,0.9939999510534108,0.13771321,5.295468922082218,7883,0.038507365,9999.76155591011,56.76,743000
1487,-0.007919272,-3.6105442,74350000,0.01996825,0.25008,0.9947631573304534,0.13642387,4.157278298821911,8242,0.03458786,10006.61856508255,51.19,743500
1488,-0.005415158,-3.608332,74400000,0.020530913,0.256012,0.993900740519166,0.13865626,4.365067234069938,8015,0.041374974,10013.277564764023,50.55,744000
1489,-0.007202497,-3.5995877,74450000,0.019233909,0.24304998,0.995187861379236,0.13477811,5.515360087221925,8094,0.03157159,10020.129491090775,57.61,744500
1490,-0.0047244905,-3.5949457,74500000,0.022144947,0.26481003,0.9913108749315143,0.13113481,5.522086687997435,8308,0.05668891,10026.88215470314,59.86,745000
1491,-0.0031635591,-3.5924134,74550000,0.023355009,0.27339005,0.9917247770354152,0.13701932,3.284878501696221,8095,0.053509325,10033.358385801315,46.69,745500
1492,-0.004619209,-3.5872803,74600000,0.023855345,0.27591994,0.9918851181864738,0.13712281,3.729174561789259,7959,0.05330853,10040.096098899841,42.35,746000
1493,-0.004758239,-3.5830834,74650000,0.022609424,0.271104,0.9907782850787044,0.1345751,4.813882594001625,8307,0.06469006,10046.77711725235,51.78,746500
1494,-0.0069253724,-3.5852425,74700000,0.018872144,0.24131805,0.9950601560994983,0.13744472,4.447092462921064,7702,0.033184405,10053.249500751495,55.04,747000
1495,-0.0051390505,-3.58609,74750000,0.021418128,0.26234004,0.9915202911943197,0.13431856,5.1993403193572885,8082,0.057899114,10060.147078990936,57.21,747500
1496,-0.007418532,-3.5857513,74800000,0.019240433,0.24361202,0.9935469077900052,0.1421212,3.6747376758405155,8045,0.043458804,10066.89058303833,46.12,748000
1497,-0.0012718006,-3.578552,74850000,0.02549508,0.29024,0.9862045254558325,0.13479748,4.6837742201444055,7962,0.09623091,10073.70988202095,55.04,748500
1498,-0.0055841575,-3.5808833,74900000,0.02149304,0.256904,0.9918451216071844,0.14209217,4.612483391311543,8288,0.053099018,10080.530889034271,49.58,749000
1499,-0.006830892,-3.5889082,74950000,0.02020057,0.25122198,0.9939065584912896,0.14012708,4.12276386695783,8043,0.038831305,10087.163928508759,49.78,749500
1500,-0.005335809,-3.5912046,75000000,0.01822067,0.23672599,0.9958535241894424,0.1413666,5.391235733177819,7840,0.026966639,10093.973561286926,53.27,750000
1501,-0.0053647095,-3.5934722,75050000,0.020096194,0.25212604,0.9922585827298462,0.13835594,4.279231874789548,7962,0.05193512,10100.781942129135,50.43,750500
1502,-0.0033741808,-3.590609,75100000,0.02307224,0.269474,0.9911071322858334,0.13792104,4.6455809311063785,7979,0.060804363,10107.515411615372,48.31,751000
1503,-0.0053340923,-3.5914721,75150000,0.020389797,0.25154802,0.9940204876475036,0.14331435,4.616991688412381,8079,0.039105024,10114.26830124855,50.14,751500
1504,-0.004723791,-3.5912724,75200000,0.021106798,0.25733596,0.9924344043247402,0.13964115,4.0820781243105015,7877,0.050891574,10121.035241365433,48.98,752000
1505,-0.0052565034,-3.576244,75250000,0.023864668,0.28610003,0.9905202770605683,0.13909256,4.710927356234533,7759,0.06450579,10127.898018360138,53.59,752500
1506,-0.004701676,-3.5548022,75300000,0.022964666,0.27955,0.987970570102334,0.1334251,4.108049182360701,7919,0.08620663,10134.70648932457,52.1,753000
1507,-0.0058751237,-3.546621,75350000,0.018278359,0.23972401,0.9942640531808138,0.14190027,5.879408822921687,8119,0.03883945,10141.590097427368,53.36,753500
1508,-0.0061974595,-3.5546176,75400000,0.018943215,0.242592,0.9954214771278203,0.13703324,4.569485310831369,7883,0.031167425,10148.134183168411,49.01,754000
1509,-0.006241368,-3.559569,75450000,0.020121722,0.25319198,0.9952298519201577,0.14043756,5.448811856672982,8129,0.031211762,10154.933527708054,56.34,754500
1510,-0.0067057647,-3.5577426,75500000,0.020893082,0.25529996,0.992324530147016,0.13713926,5.043131878149797,8418,0.053392302,10161.565427780151,53.06,755000
1511,-0.007176042,-3.5569198,75550000,0.01903011,0.239136,0.9918291587382555,0.1343113,4.903839618906423,8049,0.054109015,10168.16601228714,56.0,755500
1512,-0.008525765,-3.5687006,75600000,0.017512653,0.22689001,0.9963908344507217,0.13783956,4.54406469462203,8155,0.023332076,10174.91311264038,51.13,756000
1513,-0.0048378585,-3.5842557,75650000,0.020060107,0.25088206,0.9924247390590608,0.13844375,5.305744239150081,8235,0.049789716,10181.28952741623,56.33,756500
1514,-0.008214825,-3.5903974,75700000,0.022026837,0.26367795,0.9910428579896688,0.13160908,3.948092761377193,8119,0.058562074,10187.966192007065,51.88,757000
1515,-0.004439028,-3.5957687,75750000,0.021890188,0.26757804,0.9931889455765486,0.13677321,6.100409678584911,7881,0.04719932,10194.65619468689,61.11,757500
1516,-0.0057869134,-3.6033,75800000,0.018674038,0.23537798,0.9945142832584679,0.13748193,5.444075737247913,8049,0.035342537,10201.47578382492,55.17,758000
1517,-0.0039111576,-3.6120405,75850000,0.02320045,0.274972,0.9904891699552536,0.13530949,3.9283605172697573,7894,0.06428405,10208.136819839478,57.18,758500
1518,-0.006477888,-3.6065702,75900000,0.019245898,0.24325004,0.9940164163708687,0.13903804,4.523270317934366,7919,0.037683338,10214.924321651459,48.31,759000
1519,-0.004808712,-3.6018565,75950000,0.02175689,0.26545992,0.9933630093000829,0.13955963,5.185009835235105,8118,0.046219736,10221.829508304596,54.3,759500
1520,-0.005906729,-3.6030762,76000000,0.021761289,0.2624341,0.9936710060574114,0.13819864,5.703720555699619,8003,0.04211075,10228.41858959198,56.62,760000
1521,-0.007478039,-3.6024442,76050000,0.019672563,0.24731603,0.9919468993321061,0.14279647,5.237327353426663,7933,0.056489524,10235.135202884674,58.16,760500
1522,-0.0049077477,-3.5954044,76100000,0.019686863,0.24774998,0.9936860469169915,0.13720249,4.722626125627649,8098,0.04127496,10241.964508533478,51.67,761000
1523,-0.004572125,-3.602555,76150000,0.021497522,0.26653802,0.9933310966007411,0.13584445,4.268981323335174,8451,0.043650188,10248.598090171814,47.32,761500
1524,-0.0070764185,-3.6092124,76200000,0.021480015,0.26380193,0.9927770430222154,0.1368574,4.861059173694811,7702,0.049168024,10255.038572311401,58.03,762000
1525,-0.006308256,-3.6057498,76250000,0.020574408,0.25496596,0.9919985877349973,0.1364733,4.81470265995973,7963,0.048845876,10262.137981176376,54.11,762500
1526,-0.0058805435,-3.6126642,76300000,0.020611752,0.25784796,0.9918775940313935,0.14001112,5.346137444788619,8002,0.05616581,10268.92732834816,56.42,763000
1527,-0.003816939,-3.624719,76350000,0.023476586,0.28134197,0.9913235371932387,0.13815758,4.495097762320074,8002,0.05935915,10275.787121534348,48.22,763500
1528,-0.00749525,-3.628166,76400000,0.018446647,0.24027196,0.9957863418385386,0.1424686,5.664614610310673,8176,0.026888024,10282.438509225845,58.67,764000
1529,-0.006373027,-3.626224,76450000,0.021192577,0.26144204,0.9928501010872424,0.13337098,4.932986026289873,8362,0.047598783,10289.069903850555,60.91,764500
1530,-0.0052704,-3.613124,76500000,0.021572191,0.26350802,0.9936701254919171,0.14275078,5.551188984278269,8089,0.045605574,10295.613845586777,58.48,765000
1531,-0.007537022,-3.6039355,76550000,0.021163005,0.25998798,0.9916089363396168,0.13605727,3.776704349560896,7882,0.054779492,10302.426520586014,48.81,765500
1532,-0.004746558,-3.604934,76600000,0.020911805,0.256412,0.9911550218239427,0.13606077,4.096552630260412,7978,0.06194562,10309.322935581207,46.23,766000
1533,-0.0045566196,-3.615786,76650000,0.021164415,0.26502204,0.993743468541652,0.13778073,4.083738132043509,8007,0.04242894,10316.084802865982,49.81,766500
1534,-0.0039290334,-3.6196463,76700000,0.023903089,0.280568,0.9884315002709627,0.1372053,4.717575382850919,8189,0.0780093,10322.882046699524,54.76,767000
1535,-0.006944616,-3.6178021,76750000,0.02162372,0.263954,0.9928694567643106,0.14138308,5.979286192176514,7905,0.048878692,10329.636538743973,57.82,767500
1536,-0.0071137464,-3.6259356,76800000,0.019868143,0.25095397,0.9943063701502979,0.13998257,4.848556697145395,7919,0.038302436,10336.565048456192,55.73,768000
1537,-0.00671524,-3.6257248,76850000,0.019595284,0.24840401,0.9948514876887202,0.13938989,4.8529174005813545,8275,0.035164185,10343.402656316757,52.5,768500
1538,-0.0044122385,-3.6206002,76900000,0.023927586,0.28234604,0.9917109264060855,0.13821073,4.859168700409645,8180,0.054847106,10350.044071674347,52.42,769000
1539,-0.005832097,-3.6166139,76950000,0.021411804,0.25931996,0.9932126505300403,0.13798603,3.930130994789215,7990,0.04567143,10356.679605007172,45.65,769500
1540,-0.0073282355,-3.627693,77000000,0.018408699,0.235568,0.9952893317677081,0.1360934,5.014755632858432,7990,0.030077651,10363.22310090065,54.95,770000
1541,-0.007006058,-3.6321342,77050000,0.020976998,0.25978997,0.9945785966701806,0.14234845,4.89526035120798,7962,0.03662975,10370.046629428864,53.37,770500
1542,-0.005682983,-3.629913,77100000,0.020781849,0.25683802,0.9928596820682287,0.13985495,4.416591603679044,7893,0.04908778,10376.84678697586,50.11,771000
1543,-0.006369844,-3.6255023,77150000,0.023791976,0.27975205,0.9903833661228418,0.14121704,4.513154500872187,7859,0.06654416,10383.66793680191,47.33,771500
1544,-0.005196859,-3.622868,77200000,0.020969797,0.260004,0.9917592564597726,0.13712786,6.241528996402776,7753,0.05496093,10390.521723508835,63.77,772000
1545,-0.004260269,-3.630429,77250000,0.021667995,0.26791602,0.9932846212759614,0.13232358,5.428868786299354,7684,0.043913327,10397.187075138092,55.77,772500
1546,-0.0053427457,-3.6309814,77300000,0.02283194,0.27271593,0.9924265267327428,0.14406383,4.570388401532691,8160,0.05166428,10404.228404045105,49.42,773000
1547,-0.0045579765,-3.635706,77350000,0.021958785,0.26575404,0.9932794785127044,0.1348924,5.3163020998291906,8207,0.044368535,10410.91137456894,53.87,773500
1548,-0.0070275054,-3.6339426,77400000,0.02083733,0.25329602,0.9928197134286165,0.13707647,4.058151181520225,8002,0.049433336,10417.576611042023,51.55,774000
1549,-0.006056516,-3.6227949,77450000,0.020743063,0.25631,0.992152570746839,0.13744983,4.349346937217742,7833,0.053565625,10424.316689491272,54.12,774500
1550,-0.005635721,-3.616344,77500000,0.021064283,0.25866598,0.9918101783841848,0.13675913,4.996516091482809,7864,0.05432234,10431.225843191147,55.32,775000
1551,-0.005575554,-3.6213193,77550000,0.019970408,0.250252,0.9945386936888099,0.13890274,5.240002225212666,7874,0.03703494,10437.992192268372,50.56,775500
1552,-0.004622148,-3.623108,77600000,0.021535195,0.263838,0.9925895761698484,0.14038785,5.328982486930836,8000,0.051964775,10444.710943698883,51.22,776000
1553,-0.0060349046,-3.6195984,77650000,0.020501338,0.256066,0.9949170807376504,0.14237589,3.906304235223215,8005,0.03428685,10451.340002775192,48.7,776500
1554,-0.0055274135,-3.6292803,77700000,0.022378566,0.27191797,0.9918302418664098,0.13633901,4.390464776504377,8032,0.053139478,10458.111454725266,49.32,777000
1555,-0.0067485715,-3.6351366,77750000,0.021775696,0.26415795,0.9941781121306121,0.13668993,4.570944527797837,8064,0.03778854,10464.755843400955,53.35,777500
1556,-0.0057762377,-3.6398149,77800000,0.019750483,0.24710192,0.9921605065464973,0.13719828,4.175287088271289,7938,0.051514644,10471.437278270721,46.19,778000
1557,-0.0037398182,-3.641203,77850000,0.021982454,0.267084,0.9918631976470351,0.13244468,3.9576933444033786,7796,0.054034065,10478.049098968506,47.27,778500
1558,-0.005266912,-3.6490467,77900000,0.021509377,0.25996995,0.9919038200750947,0.13562672,4.120292699601632,8009,0.055126276,10484.993592500687,50.02,779000
1559,-0.005777223,-3.649593,77950000,0.022502314,0.27158207,0.9925300250761211,0.13422388,4.3829822714081095,8001,0.048433393,10491.541431427002,50.52,779500
1560,-0.0053752833,-3.6436725,78000000,0.020799,0.25624198,0.9920547967776656,0.13915627,5.3652156429758175,8116,0.05143085,10498.347821712494,56.33,780000
1561,-0.0052642585,-3.6476295,78050000,0.021576513,0.26218405,0.9925769669935107,0.13776053,4.487464128135762,8185,0.051708773,10505.042016506195,51.41,780500
1562,-0.0059258933,-3.65246,78100000,0.023203759,0.27139196,0.9916283925995231,0.14157662,5.90536824949595,7776,0.060230277,10511.636347532272,52.38,781000
1563,-0.0058624092,-3.6596513,78150000,0.020913381,0.25418395,0.9934222642332315,0.13909455,4.865623876003228,7872,0.041616935,10518.345266103745,55.05,781500
1564,-0.004053656,-3.6660016,78200000,0.02472181,0.28788596,0.9903133381158113,0.14075124,4.4724503318395,7912,0.06571183,10525.217852592468,49.97,782000
1565,-0.0059829117,-3.6715858,78250000,0.02189603,0.267586,0.9945422043092549,0.14152065,5.33299869869079,8074,0.035485223,10531.986509561539,55.1,782500
1566,-0.007117293,-3.676242,78300000,0.01871568,0.24049002,0.9958796086721122,0.13910761,5.33031317817542,8171,0.02577585,10538.764522790909,56.59,783000
1567,-0.0047392948,-3.6762629,78350000,0.01963959,0.24570999,0.9945617206394672,0.13964939,4.20375631692732,7786,0.03580046,10545.464111089706,47.91,783500
